line_id,invoice_id,charge_type,description,qty,unit_price,amount_pkr
LI0020695,INV010197,Base Rental Fare,Intercity – 1.64 day(s),1.64,25003.048780487807,41005.0
LI0020696,INV010197,Surcharge,Toll Charges,1.0,3000.0,3000.0
LI0020697,INV010198,Base Rental Fare,Airport Transfer – 0.17 day(s),0.17,14835.294117647058,2522.0
LI0020698,INV010198,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020699,INV010198,Surcharge,Fuel Surcharge,1.0,1500.0,1500.0
LI0020700,INV010199,Base Rental Fare,Corporate – 2.49 day(s),2.49,19509.638554216865,48579.0
LI0020701,INV010199,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0020702,INV010200,Base Rental Fare,City Ride – 0.38 day(s),0.38,109047.36842105263,41438.0
LI0020703,INV010201,Base Rental Fare,Airport Transfer – 0.48 day(s),0.48,18958.333333333336,9100.0
LI0020704,INV010201,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0020705,INV010201,Surcharge,Night Surcharge,1.0,3000.0,3000.0
LI0020706,INV010201,Discount,Promotional / Loyalty Discount,1.0,-1411.0,-1411.0
LI0020707,INV010202,Base Rental Fare,Airport Transfer – 0.42 day(s),0.42,5040.476190476191,2117.0
LI0020708,INV010202,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020709,INV010203,Base Rental Fare,Tourism / Northern Areas – 4.65 day(s),4.65,22206.236559139783,103259.0
LI0020710,INV010204,Base Rental Fare,Airport Transfer – 0.22 day(s),0.22,30954.545454545456,6810.0
LI0020711,INV010204,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020712,INV010205,Base Rental Fare,Airport Transfer – 0.21 day(s),0.21,9290.47619047619,1951.0
LI0020713,INV010205,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020714,INV010206,Base Rental Fare,Airport Transfer – 0.29 day(s),0.29,22810.34482758621,6615.0
LI0020715,INV010206,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020716,INV010206,Surcharge,Security Deposit,1.0,4000.0,4000.0
LI0020717,INV010207,Base Rental Fare,City Ride – 0.48 day(s),0.48,6675.0,3204.0
LI0020718,INV010208,Base Rental Fare,City Ride – 0.48 day(s),0.48,41729.16666666667,20030.0
LI0020719,INV010208,Surcharge,Night Surcharge,1.0,2003.0,2003.0
LI0020720,INV010208,Surcharge,Waiting Charges,1.0,500.0,500.0
LI0020721,INV010208,Surcharge,Extra KM,1.0,500.0,500.0
LI0020722,INV010209,Base Rental Fare,Intercity – 1.23 day(s),1.23,65891.86991869919,81047.0
LI0020723,INV010209,Discount,Promotional / Loyalty Discount,1.0,-6611.0,-6611.0
LI0020724,INV010210,Base Rental Fare,Event – 1.2 day(s),1.2,31547.5,37857.0
LI0020725,INV010211,Base Rental Fare,Corporate – 2.83 day(s),2.83,6480.918727915194,18341.0
LI0020726,INV010211,Discount,Promotional / Loyalty Discount,1.0,-3106.0,-3106.0
LI0020727,INV010212,Base Rental Fare,Monthly Contract – 32.96 day(s),32.96,10566.89927184466,348285.0
LI0020728,INV010212,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0020729,INV010213,Base Rental Fare,City Ride – 0.91 day(s),0.91,20624.175824175825,18768.0
LI0020730,INV010213,Discount,Promotional / Loyalty Discount,1.0,-2966.0,-2966.0
LI0020731,INV010214,Base Rental Fare,Intercity – 2.88 day(s),2.88,8597.569444444445,24761.0
LI0020732,INV010214,Surcharge,Toll Charges,1.0,1500.0,1500.0
LI0020733,INV010215,Base Rental Fare,Airport Transfer – 0.24 day(s),0.24,31837.5,7641.0
LI0020734,INV010215,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0020735,INV010215,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0020736,INV010216,Base Rental Fare,Wedding – 1.61 day(s),1.61,6040.372670807453,9725.0
LI0020737,INV010216,Discount,Promotional / Loyalty Discount,1.0,-758.0,-758.0
LI0020738,INV010217,Base Rental Fare,City Ride – 0.55 day(s),0.55,45450.90909090909,24998.0
LI0020739,INV010218,Base Rental Fare,Intercity – 2.36 day(s),2.36,13053.389830508475,30806.0
LI0020740,INV010218,Surcharge,Night Surcharge,1.0,3081.0,3081.0
LI0020741,INV010218,Surcharge,Waiting Charges,1.0,3000.0,3000.0
LI0020742,INV010219,Base Rental Fare,Tourism / Northern Areas – 4.25 day(s),4.25,33272.470588235294,141408.0
LI0020743,INV010219,Surcharge,Outstation Surcharge,1.0,3000.0,3000.0
LI0020744,INV010219,Discount,Promotional / Loyalty Discount,1.0,-13607.0,-13607.0
LI0020745,INV010220,Base Rental Fare,Airport Transfer – 0.2 day(s),0.2,243940.0,48788.0
LI0020746,INV010220,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020747,INV010220,Surcharge,Fuel Surcharge,1.0,2500.0,2500.0
LI0020748,INV010221,Base Rental Fare,Airport Transfer – 0.23 day(s),0.23,37604.34782608695,8649.0
LI0020749,INV010221,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020750,INV010221,Surcharge,Night Surcharge,1.0,865.0,865.0
LI0020751,INV010222,Base Rental Fare,Airport Transfer – 0.23 day(s),0.23,23791.304347826084,5472.0
LI0020752,INV010222,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0020753,INV010222,Surcharge,Extra KM,1.0,1500.0,1500.0
LI0020754,INV010222,Surcharge,Security Deposit,1.0,1000.0,1000.0
LI0020755,INV010223,Base Rental Fare,Tourism / Northern Areas – 6.72 day(s),6.72,13075.892857142857,87870.0
LI0020756,INV010223,Surcharge,Toll Charges,1.0,5000.0,5000.0
LI0020757,INV010223,Surcharge,Airport Pickup/Drop,1.0,2500.0,2500.0
LI0020758,INV010224,Base Rental Fare,Airport Transfer – 0.24 day(s),0.24,130520.83333333334,31325.0
LI0020759,INV010224,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0020760,INV010224,Surcharge,Night Surcharge,1.0,2000.0,2000.0
LI0020761,INV010225,Base Rental Fare,Corporate – 3.44 day(s),3.44,17818.60465116279,61296.0
LI0020762,INV010226,Base Rental Fare,Intercity – 2.71 day(s),2.71,18043.542435424355,48898.0
LI0020763,INV010226,Surcharge,Night Surcharge,1.0,4890.0,4890.0
LI0020764,INV010227,Base Rental Fare,City Ride – 0.71 day(s),0.71,175798.5915492958,124817.0
LI0020765,INV010227,Surcharge,Airport Pickup/Drop,1.0,2500.0,2500.0
LI0020766,INV010228,Base Rental Fare,Airport Transfer – 0.33 day(s),0.33,7575.757575757575,2500.0
LI0020767,INV010228,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020768,INV010228,Surcharge,Fuel Surcharge,1.0,5000.0,5000.0
LI0020769,INV010229,Base Rental Fare,Intercity – 1.89 day(s),1.89,892.5925925925926,1687.0
LI0020770,INV010229,Surcharge,Airport Pickup/Drop,1.0,2000.0,2000.0
LI0020771,INV010230,Base Rental Fare,City Ride – 0.69 day(s),0.69,149355.07246376813,103055.0
LI0020772,INV010230,Surcharge,Peak Season Premium,1.0,1000.0,1000.0
LI0020773,INV010231,Base Rental Fare,City Ride – 0.6 day(s),0.6,32401.666666666668,19441.0
LI0020774,INV010231,Surcharge,Night Surcharge,1.0,1944.0,1944.0
LI0020775,INV010232,Base Rental Fare,Airport Transfer – 0.41 day(s),0.41,11665.853658536585,4783.0
LI0020776,INV010232,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020777,INV010232,Surcharge,Extra KM,1.0,1000.0,1000.0
LI0020778,INV010233,Base Rental Fare,Corporate – 2.62 day(s),2.62,3779.007633587786,9901.0
LI0020779,INV010233,Surcharge,Extra KM,1.0,500.0,500.0
LI0020780,INV010234,Base Rental Fare,Corporate – 6.13 day(s),6.13,4868.678629690049,29845.0
LI0020781,INV010234,Surcharge,Airport Pickup/Drop,1.0,5000.0,5000.0
LI0020782,INV010235,Base Rental Fare,Corporate – 5.19 day(s),5.19,19391.329479768785,100641.0
LI0020783,INV010235,Surcharge,Extra Hours,1.0,5000.0,5000.0
LI0020784,INV010235,Surcharge,Airport Pickup/Drop,1.0,3000.0,3000.0
LI0020785,INV010236,Base Rental Fare,Airport Transfer – 0.19 day(s),0.19,95000.0,18050.0
LI0020786,INV010236,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020787,INV010236,Discount,Promotional / Loyalty Discount,1.0,-4015.0,-4015.0
LI0020788,INV010237,Base Rental Fare,Wedding – 1.41 day(s),1.41,40077.30496453901,56509.0
LI0020789,INV010238,Base Rental Fare,Tourism / Northern Areas – 6.14 day(s),6.14,8909.446254071661,54704.0
LI0020790,INV010239,Base Rental Fare,Airport Transfer – 0.43 day(s),0.43,14411.627906976744,6197.0
LI0020791,INV010239,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0020792,INV010240,Base Rental Fare,Airport Transfer – 0.26 day(s),0.26,31223.076923076922,8118.0
LI0020793,INV010240,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020794,INV010240,Surcharge,Night Surcharge,1.0,812.0,812.0
LI0020795,INV010241,Base Rental Fare,Wedding – 1.55 day(s),1.55,81823.2258064516,126826.0
LI0020796,INV010242,Base Rental Fare,Tourism / Northern Areas – 7.74 day(s),7.74,21463.565891472866,166128.0
LI0020797,INV010242,Surcharge,Toll Charges,1.0,3000.0,3000.0
LI0020798,INV010242,Discount,Promotional / Loyalty Discount,1.0,-14930.0,-14930.0
LI0020799,INV010243,Base Rental Fare,Airport Transfer – 0.2 day(s),0.2,206790.0,41358.0
LI0020800,INV010243,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020801,INV010243,Surcharge,Security Deposit,1.0,1500.0,1500.0
LI0020802,INV010244,Base Rental Fare,City Ride – 0.69 day(s),0.69,54308.69565217392,37473.0
LI0020803,INV010244,Surcharge,Toll Charges,1.0,1000.0,1000.0
LI0020804,INV010244,Surcharge,Airport Pickup/Drop,1.0,5000.0,5000.0
LI0020805,INV010244,Discount,Promotional / Loyalty Discount,1.0,-2478.0,-2478.0
LI0020806,INV010245,Base Rental Fare,Corporate – 1.25 day(s),1.25,19448.0,24310.0
LI0020807,INV010246,Base Rental Fare,Airport Transfer – 0.49 day(s),0.49,3983.673469387755,1952.0
LI0020808,INV010246,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020809,INV010246,Surcharge,Outstation Surcharge,1.0,3000.0,3000.0
LI0020810,INV010247,Base Rental Fare,Tourism / Northern Areas – 9.32 day(s),9.32,8211.37339055794,76530.0
LI0020811,INV010247,Surcharge,Waiting Charges,1.0,1000.0,1000.0
LI0020812,INV010248,Base Rental Fare,Wedding – 2.33 day(s),2.33,34768.240343347636,81010.0
LI0020813,INV010249,Base Rental Fare,City Ride – 0.59 day(s),0.59,46089.83050847458,27193.0
LI0020814,INV010250,Base Rental Fare,City Ride – 0.62 day(s),0.62,17653.225806451614,10945.0
LI0020815,INV010250,Surcharge,Night Surcharge,1.0,3000.0,3000.0
LI0020816,INV010250,Discount,Promotional / Loyalty Discount,1.0,-594.0,-594.0
LI0020817,INV010251,Base Rental Fare,Wedding – 1.49 day(s),1.49,38017.44966442953,56646.0
LI0020818,INV010252,Base Rental Fare,Corporate – 6.6 day(s),6.6,7043.181818181819,46485.0
LI0020819,INV010252,Surcharge,Night Surcharge,1.0,4648.0,4648.0
LI0020820,INV010253,Base Rental Fare,City Ride – 0.37 day(s),0.37,41151.35135135135,15226.0
LI0020821,INV010253,Surcharge,Toll Charges,1.0,3000.0,3000.0
LI0020822,INV010254,Base Rental Fare,Tourism / Northern Areas – 5.52 day(s),5.52,156058.8768115942,861445.0
LI0020823,INV010254,Discount,Promotional / Loyalty Discount,1.0,-214241.0,-214241.0
LI0020824,INV010255,Base Rental Fare,City Ride – 0.93 day(s),0.93,15054.838709677419,14001.0
LI0020825,INV010255,Surcharge,Outstation Surcharge,1.0,3000.0,3000.0
LI0020826,INV010255,Surcharge,Fuel Surcharge,1.0,4000.0,4000.0
LI0020827,INV010255,Discount,Promotional / Loyalty Discount,1.0,-1923.0,-1923.0
LI0020828,INV010256,Base Rental Fare,Corporate – 5.63 day(s),5.63,11603.374777975134,65327.0
LI0020829,INV010256,Surcharge,Night Surcharge,1.0,6533.0,6533.0
LI0020830,INV010256,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0020831,INV010256,Surcharge,Peak Season Premium,1.0,2500.0,2500.0
LI0020832,INV010257,Base Rental Fare,City Ride – 0.83 day(s),0.83,16248.192771084337,13486.0
LI0020833,INV010258,Base Rental Fare,Airport Transfer – 0.38 day(s),0.38,23384.21052631579,8886.0
LI0020834,INV010258,Surcharge,Airport Pickup/Drop,1.0,3500.0,3500.0
LI0020835,INV010259,Base Rental Fare,Wedding – 1.91 day(s),1.91,14871.204188481675,28404.0
LI0020836,INV010259,Surcharge,Outstation Surcharge,1.0,5000.0,5000.0
LI0020837,INV010260,Base Rental Fare,Intercity – 1.79 day(s),1.79,23864.804469273742,42718.0
LI0020838,INV010260,Surcharge,Extra KM,1.0,1500.0,1500.0
LI0020839,INV010261,Base Rental Fare,Intercity – 2.99 day(s),2.99,13789.63210702341,41231.0
LI0020840,INV010262,Base Rental Fare,City Ride – 0.72 day(s),0.72,49720.833333333336,35799.0
LI0020841,INV010262,Surcharge,Extra Hours,1.0,5000.0,5000.0
LI0020842,INV010263,Base Rental Fare,Airport Transfer – 0.16 day(s),0.16,23943.75,3831.0
LI0020843,INV010263,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020844,INV010263,Surcharge,Night Surcharge,1.0,383.0,383.0
LI0020845,INV010263,Surcharge,Peak Season Premium,1.0,500.0,500.0
LI0020846,INV010263,Surcharge,Waiting Charges,1.0,1000.0,1000.0
LI0020847,INV010264,Base Rental Fare,Corporate – 3.61 day(s),3.61,23934.349030470916,86403.0
LI0020848,INV010264,Surcharge,Toll Charges,1.0,2000.0,2000.0
LI0020849,INV010264,Surcharge,Extra Hours,1.0,4000.0,4000.0
LI0020850,INV010265,Base Rental Fare,City Ride – 0.34 day(s),0.34,98452.94117647059,33474.0
LI0020851,INV010265,Surcharge,Security Deposit,1.0,2500.0,2500.0
LI0020852,INV010266,Base Rental Fare,City Ride – 0.66 day(s),0.66,34171.21212121212,22553.0
LI0020853,INV010266,Surcharge,Fuel Surcharge,1.0,2500.0,2500.0
LI0020854,INV010266,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0020855,INV010267,Base Rental Fare,City Ride – 0.71 day(s),0.71,37860.563380281696,26881.0
LI0020856,INV010268,Base Rental Fare,Corporate – 4.82 day(s),4.82,7562.0331950207465,36449.0
LI0020857,INV010269,Base Rental Fare,Monthly Contract – 29.07 day(s),29.07,21608.25593395253,628152.0
LI0020858,INV010269,Surcharge,Night Surcharge,1.0,3000.0,3000.0
LI0020859,INV010270,Base Rental Fare,City Ride – 0.71 day(s),0.71,20000.0,14200.0
LI0020860,INV010271,Base Rental Fare,Intercity – 1.44 day(s),1.44,12903.472222222223,18581.0
LI0020861,INV010272,Base Rental Fare,Monthly Contract – 33.87 day(s),33.87,4431.266607617361,150087.0
LI0020862,INV010272,Discount,Promotional / Loyalty Discount,1.0,-33759.0,-33759.0
LI0020863,INV010273,Base Rental Fare,Wedding – 1.49 day(s),1.49,39246.97986577181,58478.0
LI0020864,INV010274,Base Rental Fare,Tourism / Northern Areas – 3.72 day(s),3.72,25383.06451612903,94425.0
LI0020865,INV010274,Surcharge,Toll Charges,1.0,500.0,500.0
LI0020866,INV010275,Base Rental Fare,Monthly Contract – 29.46 day(s),29.46,9647.454175152749,284214.0
LI0020867,INV010275,Surcharge,Peak Season Premium,1.0,2500.0,2500.0
LI0020868,INV010275,Surcharge,Toll Charges,1.0,500.0,500.0
LI0020869,INV010275,Discount,Promotional / Loyalty Discount,1.0,-71039.0,-71039.0
LI0020870,INV010276,Base Rental Fare,City Ride – 0.44 day(s),0.44,7984.090909090909,3513.0
LI0020871,INV010276,Surcharge,Outstation Surcharge,1.0,500.0,500.0
LI0020872,INV010277,Base Rental Fare,Intercity – 2.59 day(s),2.59,22226.64092664093,57567.0
LI0020873,INV010278,Base Rental Fare,Intercity – 1.73 day(s),1.73,75889.59537572255,131289.0
LI0020874,INV010279,Base Rental Fare,City Ride – 0.86 day(s),0.86,1443.0232558139535,1241.0
LI0020875,INV010279,Surcharge,Night Surcharge,1.0,124.0,124.0
LI0020876,INV010279,Surcharge,Extra Hours,1.0,3000.0,3000.0
LI0020877,INV010279,Surcharge,Extra KM,1.0,4000.0,4000.0
LI0020878,INV010280,Base Rental Fare,Airport Transfer – 0.25 day(s),0.25,26528.0,6632.0
LI0020879,INV010280,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020880,INV010280,Surcharge,Outstation Surcharge,1.0,2500.0,2500.0
LI0020881,INV010281,Base Rental Fare,Airport Transfer – 0.46 day(s),0.46,17819.565217391304,8197.0
LI0020882,INV010281,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020883,INV010281,Surcharge,Night Surcharge,1.0,820.0,820.0
LI0020884,INV010281,Surcharge,Extra Hours,1.0,2500.0,2500.0
LI0020885,INV010282,Base Rental Fare,Event – 1.46 day(s),1.46,4763.698630136986,6955.0
LI0020886,INV010282,Surcharge,Night Surcharge,1.0,696.0,696.0
LI0020887,INV010282,Surcharge,Waiting Charges,1.0,2000.0,2000.0
LI0020888,INV010282,Discount,Promotional / Loyalty Discount,1.0,-557.0,-557.0
LI0020889,INV010283,Base Rental Fare,Airport Transfer – 0.34 day(s),0.34,45835.294117647056,15584.0
LI0020890,INV010283,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020891,INV010284,Base Rental Fare,Intercity – 1.23 day(s),1.23,12274.796747967479,15098.0
LI0020892,INV010284,Surcharge,Security Deposit,1.0,1500.0,1500.0
LI0020893,INV010284,Discount,Promotional / Loyalty Discount,1.0,-2357.0,-2357.0
LI0020894,INV010285,Base Rental Fare,City Ride – 0.73 day(s),0.73,7283.561643835616,5317.0
LI0020895,INV010285,Surcharge,Night Surcharge,1.0,532.0,532.0
LI0020896,INV010285,Surcharge,Waiting Charges,1.0,2500.0,2500.0
LI0020897,INV010286,Base Rental Fare,Wedding – 2.84 day(s),2.84,7200.352112676057,20449.0
LI0020898,INV010287,Base Rental Fare,City Ride – 0.8 day(s),0.8,64885.0,51908.0
LI0020899,INV010287,Surcharge,Extra Hours,1.0,1500.0,1500.0
LI0020900,INV010288,Base Rental Fare,Intercity – 1.12 day(s),1.12,90861.60714285713,101765.0
LI0020901,INV010288,Surcharge,Airport Pickup/Drop,1.0,3000.0,3000.0
LI0020902,INV010289,Base Rental Fare,City Ride – 0.97 day(s),0.97,21371.134020618556,20730.0
LI0020903,INV010289,Surcharge,Extra KM,1.0,5000.0,5000.0
LI0020904,INV010290,Base Rental Fare,Airport Transfer – 0.11 day(s),0.11,72690.90909090909,7996.0
LI0020905,INV010290,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020906,INV010291,Base Rental Fare,City Ride – 0.65 day(s),0.65,1044.6153846153845,679.0
LI0020907,INV010291,Surcharge,Toll Charges,1.0,4000.0,4000.0
LI0020908,INV010291,Discount,Promotional / Loyalty Discount,1.0,-165.0,-165.0
LI0020909,INV010292,Base Rental Fare,Wedding – 1.03 day(s),1.03,40086.40776699029,41289.0
LI0020910,INV010292,Surcharge,Night Surcharge,1.0,4129.0,4129.0
LI0020911,INV010293,Base Rental Fare,Tourism / Northern Areas – 9.75 day(s),9.75,12761.02564102564,124420.0
LI0020912,INV010294,Base Rental Fare,City Ride – 0.53 day(s),0.53,34632.07547169811,18355.0
LI0020913,INV010294,Surcharge,Extra Hours,1.0,2500.0,2500.0
LI0020914,INV010295,Base Rental Fare,Airport Transfer – 0.35 day(s),0.35,9362.857142857143,3277.0
LI0020915,INV010295,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020916,INV010296,Base Rental Fare,Airport Transfer – 0.48 day(s),0.48,1414.5833333333335,679.0
LI0020917,INV010296,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020918,INV010296,Surcharge,Night Surcharge,1.0,68.0,68.0
LI0020919,INV010297,Base Rental Fare,Event – 0.81 day(s),0.81,108091.35802469135,87554.0
LI0020920,INV010297,Discount,Promotional / Loyalty Discount,1.0,-6091.0,-6091.0
LI0020921,INV010298,Base Rental Fare,Corporate – 2.54 day(s),2.54,14348.818897637795,36446.0
LI0020922,INV010299,Base Rental Fare,Intercity – 1.69 day(s),1.69,27682.24852071006,46783.0
LI0020923,INV010299,Surcharge,Security Deposit,1.0,5000.0,5000.0
LI0020924,INV010300,Base Rental Fare,Intercity – 1.08 day(s),1.08,10204.62962962963,11021.0
LI0020925,INV010300,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0020926,INV010300,Surcharge,Toll Charges,1.0,4000.0,4000.0
LI0020927,INV010300,Discount,Promotional / Loyalty Discount,1.0,-797.0,-797.0
LI0020928,INV010301,Base Rental Fare,City Ride – 0.72 day(s),0.72,23951.38888888889,17245.0
LI0020929,INV010302,Base Rental Fare,Airport Transfer – 0.49 day(s),0.49,13997.959183673469,6859.0
LI0020930,INV010302,Surcharge,Airport Pickup/Drop,1.0,4000.0,4000.0
LI0020931,INV010302,Surcharge,Night Surcharge,1.0,5000.0,5000.0
LI0020932,INV010303,Base Rental Fare,City Ride – 0.62 day(s),0.62,202629.03225806452,125630.0
LI0020933,INV010303,Surcharge,Night Surcharge,1.0,12563.0,12563.0
LI0020934,INV010303,Surcharge,Waiting Charges,1.0,2000.0,2000.0
LI0020935,INV010304,Base Rental Fare,Wedding – 1.79 day(s),1.79,25155.86592178771,45029.0
LI0020936,INV010304,Surcharge,Toll Charges,1.0,500.0,500.0
LI0020937,INV010304,Surcharge,Extra KM,1.0,3000.0,3000.0
LI0020938,INV010305,Base Rental Fare,Airport Transfer – 0.27 day(s),0.27,25225.925925925923,6811.0
LI0020939,INV010305,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020940,INV010306,Base Rental Fare,City Ride – 0.74 day(s),0.74,17425.675675675677,12895.0
LI0020941,INV010306,Discount,Promotional / Loyalty Discount,1.0,-1800.0,-1800.0
LI0020942,INV010307,Base Rental Fare,Corporate – 1.32 day(s),1.32,19216.666666666664,25366.0
LI0020943,INV010308,Base Rental Fare,Airport Transfer – 0.14 day(s),0.14,18942.85714285714,2652.0
LI0020944,INV010308,Surcharge,Airport Pickup/Drop,1.0,4500.0,4500.0
LI0020945,INV010308,Surcharge,Outstation Surcharge,1.0,5000.0,5000.0
