leg_id,trip_id,leg_sequence,city,lat,lon,km_so_far,stop_type,stop_duration_min
LG0013708,TR010543,2,Waypoint-2,28.43263,69.41884,592.2,Waypoint,21
LG0013709,TR010543,3,Waypoint-3,30.158453,70.640111,888.3,Toll,16
LG0013710,TR010543,4,Waypoint-4,31.822772,71.932822,1184.4,Rest Stop,5
LG0013711,TR010543,5,Waypoint-5,33.661301,73.054862,1480.5,Rest Stop,16
LG0013712,TR010551,1,Waypoint-1,28.205926,70.701745,605.6,Waypoint,36
LG0013713,TR010551,2,Waypoint-2,24.867839,66.9664,1211.2,Fuel Stop,19
LG0013714,TR010556,1,Waypoint-1,29.812757,72.564062,309.1,Rest Stop,39
LG0013715,TR010556,2,Waypoint-2,28.186354,70.664974,618.2,Rest Stop,14
LG0013716,TR010556,3,Waypoint-3,26.558479,68.836575,927.3,Waypoint,33
LG0013717,TR010556,4,Waypoint-4,24.817335,66.973816,1236.4,Toll,24
LG0013718,TR010559,1,Waypoint-1,32.231655,73.853804,120.5,Toll,11
LG0013719,TR010559,2,Waypoint-2,32.944257,73.514142,240.9,Waypoint,22
LG0013720,TR010559,3,Waypoint-3,33.619664,72.987443,361.4,Fuel Stop,23
LG0013721,TR010564,1,Waypoint-1,27.806714,69.000624,463.5,Fuel Stop,38
LG0013722,TR010564,2,Waypoint-2,30.717109,71.013498,926.9,Toll,10
LG0013723,TR010564,3,Waypoint-3,33.593518,73.026892,1390.4,Toll,10
LG0013724,TR010565,1,Waypoint-1,32.701461,73.842089,182.3,Rest Stop,21
LG0013725,TR010565,2,Waypoint-2,31.535719,74.369402,364.6,Toll,45
LG0013726,TR010569,1,Waypoint-1,32.185082,73.157212,107.7,Rest Stop,33
LG0013727,TR010569,2,Waypoint-2,32.966343,73.032841,215.4,Toll,31
LG0013728,TR010569,3,Waypoint-3,33.702129,73.080803,323.1,Rest Stop,32
LG0013729,TR010580,1,Waypoint-1,32.56964,73.780732,184.1,Waypoint,11
LG0013730,TR010580,2,Waypoint-2,31.540399,74.38575,368.2,Rest Stop,38
LG0013731,TR010582,1,Waypoint-1,31.883149,72.34965,271.5,Waypoint,45
LG0013732,TR010582,2,Waypoint-2,30.138618,71.495699,543.0,Fuel Stop,5
LG0013733,TR010584,1,Waypoint-1,33.715006,72.290255,95.3,Waypoint,32
LG0013734,TR010584,2,Waypoint-2,33.531414,72.991713,190.7,Fuel Stop,25
LG0013735,TR010586,1,Waypoint-1,29.269049,71.077425,410.6,Rest Stop,22
LG0013736,TR010586,2,Waypoint-2,27.080812,69.003541,821.1,Toll,16
LG0013737,TR010586,3,Waypoint-3,24.938851,66.984757,1231.7,Fuel Stop,43
LG0013738,TR010587,1,Waypoint-1,32.361035,71.964096,310.4,Waypoint,14
LG0013739,TR010587,2,Waypoint-2,30.449271,70.7978,620.9,Toll,40
LG0013740,TR010587,3,Waypoint-3,28.673124,69.555211,931.3,Fuel Stop,26
LG0013741,TR010587,4,Waypoint-4,26.760722,68.254946,1241.8,Waypoint,10
LG0013742,TR010587,5,Waypoint-5,24.825815,66.957934,1552.2,Toll,21
LG0013743,TR010588,1,Waypoint-1,27.06337,69.407952,422.3,Fuel Stop,34
LG0013744,TR010588,2,Waypoint-2,29.27067,71.967416,844.5,Toll,42
LG0013745,TR010588,3,Waypoint-3,31.497599,74.397845,1266.8,Rest Stop,31
LG0013746,TR010593,1,Waypoint-1,32.85889,73.760146,202.2,Toll,27
LG0013747,TR010593,2,Waypoint-2,34.136388,73.245618,404.3,Waypoint,35
LG0013748,TR010595,1,Waypoint-1,31.501456,71.524659,337.8,Waypoint,22
LG0013749,TR010595,2,Waypoint-2,29.337539,69.923367,675.5,Toll,30
LG0013750,TR010595,3,Waypoint-3,27.054288,68.534447,1013.3,Waypoint,14
LG0013751,TR010595,4,Waypoint-4,24.820415,67.023538,1351.1,Toll,11
LG0013752,TR010597,1,Waypoint-1,30.863355,71.869762,108.6,Rest Stop,45
LG0013753,TR010597,2,Waypoint-2,31.614199,72.122163,217.2,Rest Stop,23
LG0013754,TR010597,3,Waypoint-3,32.263029,72.431131,325.8,Waypoint,23
LG0013755,TR010597,4,Waypoint-4,32.982034,72.767437,434.4,Rest Stop,7
LG0013756,TR010597,5,Waypoint-5,33.617076,73.00978,543.0,Waypoint,19
LG0013757,TR010600,1,Waypoint-1,28.309834,70.761462,599.7,Fuel Stop,34
LG0013758,TR010600,2,Waypoint-2,31.51063,74.288953,1199.4,Waypoint,11
LG0013759,TR010602,1,Waypoint-1,31.947945,74.136854,74.7,Fuel Stop,35
LG0013760,TR010602,2,Waypoint-2,32.365828,73.89946,149.4,Toll,29
LG0013761,TR010602,3,Waypoint-3,32.751556,73.528077,224.1,Rest Stop,43
LG0013762,TR010602,4,Waypoint-4,33.187436,73.346417,298.8,Waypoint,8
LG0013763,TR010602,5,Waypoint-5,33.722796,73.062729,373.5,Toll,5
LG0013764,TR010605,1,Waypoint-1,31.461049,73.327613,25.3,Fuel Stop,29
LG0013765,TR010605,2,Waypoint-2,31.51307,73.598241,50.7,Toll,27
LG0013766,TR010605,3,Waypoint-3,31.530421,73.873775,76.0,Rest Stop,44
LG0013767,TR010605,4,Waypoint-4,31.552715,74.096676,101.4,Rest Stop,28
LG0013768,TR010605,5,Waypoint-5,31.417485,74.374376,126.7,Waypoint,44
LG0013769,TR010607,1,Waypoint-1,27.508437,67.009812,384.4,Toll,39
LG0013770,TR010607,2,Waypoint-2,30.173595,67.010163,768.9,Fuel Stop,16
LG0013771,TR010610,1,Waypoint-1,30.704301,72.944246,162.6,Waypoint,11
LG0013772,TR010610,2,Waypoint-2,29.984969,71.503332,325.1,Waypoint,16
LG0013773,TR010611,1,Waypoint-1,33.015566,71.928541,180.1,Fuel Stop,11
LG0013774,TR010611,2,Waypoint-2,32.242545,70.543545,360.3,Rest Stop,15
LG0013775,TR010611,3,Waypoint-3,31.646518,69.352379,540.4,Toll,21
LG0013776,TR010611,4,Waypoint-4,30.860403,68.153651,720.6,Rest Stop,40
LG0013777,TR010611,5,Waypoint-5,30.299798,67.082294,900.7,Fuel Stop,41
LG0013778,TR010617,1,Waypoint-1,32.897323,73.071254,107.7,Waypoint,9
LG0013779,TR010617,2,Waypoint-2,32.079335,73.071661,215.4,Rest Stop,6
LG0013780,TR010617,3,Waypoint-3,31.393509,73.132809,323.1,Fuel Stop,14
LG0013781,TR010622,1,Waypoint-1,31.975519,71.893305,271.5,Rest Stop,10
LG0013782,TR010622,2,Waypoint-2,30.103896,70.717565,543.0,Fuel Stop,28
LG0013783,TR010622,3,Waypoint-3,28.35269,69.378305,814.4,Rest Stop,41
LG0013784,TR010622,4,Waypoint-4,26.575857,68.144659,1085.9,Toll,11
LG0013785,TR010622,5,Waypoint-5,24.830607,66.974925,1357.4,Waypoint,33
LG0013786,TR010624,1,Waypoint-1,33.286632,73.341832,64.3,Toll,37
LG0013787,TR010624,2,Waypoint-2,32.935979,73.570171,128.6,Waypoint,24
LG0013788,TR010624,3,Waypoint-3,32.485848,73.867201,192.9,Fuel Stop,28
LG0013789,TR010624,4,Waypoint-4,32.201365,74.216259,257.2,Rest Stop,27
LG0013790,TR010626,1,Waypoint-1,32.082862,73.89218,99.7,Fuel Stop,24
LG0013791,TR010626,2,Waypoint-2,32.472974,73.135766,199.4,Rest Stop,45
LG0013792,TR010626,3,Waypoint-3,32.969696,72.674476,299.2,Waypoint,34
LG0013793,TR010626,4,Waypoint-4,33.564576,72.129676,398.9,Toll,24
LG0013794,TR010626,5,Waypoint-5,33.980766,71.50291,498.6,Waypoint,39
LG0013795,TR010630,1,Waypoint-1,32.083696,73.939783,84.5,Toll,36
LG0013796,TR010630,2,Waypoint-2,32.552582,73.677393,168.9,Toll,38
LG0013797,TR010630,3,Waypoint-3,33.120108,73.239717,253.4,Rest Stop,42
LG0013798,TR010630,4,Waypoint-4,33.54604,73.026589,337.8,Waypoint,19
LG0013799,TR010646,1,Waypoint-1,29.259244,69.959428,733.2,Rest Stop,37
LG0013800,TR010646,2,Waypoint-2,33.63417,73.035078,1466.4,Rest Stop,41
LG0013801,TR010648,1,Waypoint-1,31.352338,72.005169,181.0,Waypoint,6
LG0013802,TR010648,2,Waypoint-2,32.562331,72.604158,362.0,Rest Stop,29
LG0013803,TR010648,3,Waypoint-3,33.647939,73.045661,543.0,Toll,44
LG0013804,TR010656,1,Waypoint-1,32.108196,74.040046,96.7,Toll,15
LG0013805,TR010656,2,Waypoint-2,32.806621,73.875965,193.3,Toll,35
LG0013806,TR010656,3,Waypoint-3,33.391775,73.603224,290.0,Toll,11
LG0013807,TR010656,4,Waypoint-4,34.104312,73.356423,386.7,Waypoint,5
LG0013808,TR010661,1,Waypoint-1,31.998386,74.116258,73.0,Fuel Stop,45
LG0013809,TR010661,2,Waypoint-2,32.352992,73.820624,146.0,Waypoint,22
LG0013810,TR010661,3,Waypoint-3,32.825112,73.602521,219.0,Fuel Stop,33
LG0013811,TR010661,4,Waypoint-4,33.212819,73.426021,292.0,Waypoint,13
LG0013812,TR010661,5,Waypoint-5,33.703214,72.981099,365.0,Fuel Stop,23
LG0013813,TR010663,1,Waypoint-1,26.721672,68.184975,273.3,Waypoint,21
LG0013814,TR010663,2,Waypoint-2,28.354884,69.337129,546.6,Fuel Stop,36
LG0013815,TR010663,3,Waypoint-3,30.105057,70.660339,819.8,Fuel Stop,32
LG0013816,TR010663,4,Waypoint-4,31.984442,71.865763,1093.1,Waypoint,32
LG0013817,TR010663,5,Waypoint-5,33.671114,72.981065,1366.4,Waypoint,10
LG0013818,TR010666,1,Waypoint-1,27.067467,69.394207,403.7,Toll,34
LG0013819,TR010666,2,Waypoint-2,29.243479,71.895422,807.5,Toll,44
LG0013820,TR010666,3,Waypoint-3,31.516223,74.35257,1211.2,Fuel Stop,6
LG0013821,TR010672,1,Waypoint-1,30.848537,72.836554,166.4,Waypoint,17
LG0013822,TR010672,2,Waypoint-2,31.49946,74.276408,332.9,Toll,28
LG0013823,TR010673,1,Waypoint-1,30.409231,71.829629,54.7,Toll,39
LG0013824,TR010673,2,Waypoint-2,30.669571,72.081144,109.5,Toll,40
LG0013825,TR010673,3,Waypoint-3,30.902533,72.530262,164.2,Toll,21
LG0013826,TR010673,4,Waypoint-4,31.116753,72.769352,219.0,Waypoint,45
LG0013827,TR010673,5,Waypoint-5,31.524211,73.151849,273.7,Toll,37
LG0013828,TR010677,1,Waypoint-1,32.666204,73.109208,161.6,Toll,19
LG0013829,TR010677,2,Waypoint-2,33.691675,73.047487,323.1,Rest Stop,12
LG0013830,TR010679,1,Waypoint-1,26.725989,68.217709,297.2,Toll,25
LG0013831,TR010679,2,Waypoint-2,28.340402,69.502179,594.4,Fuel Stop,25
LG0013832,TR010679,3,Waypoint-3,30.140214,70.592052,891.5,Fuel Stop,25
LG0013833,TR010679,4,Waypoint-4,31.882017,71.857149,1188.7,Toll,44
LG0013834,TR010679,5,Waypoint-5,33.716104,73.009426,1485.9,Fuel Stop,40
LG0013835,TR010680,1,Waypoint-1,32.035056,74.135439,99.2,Fuel Stop,34
LG0013836,TR010680,2,Waypoint-2,32.680448,73.652348,198.4,Waypoint,39
LG0013837,TR010680,3,Waypoint-3,33.155954,73.389099,297.7,Waypoint,17
LG0013838,TR010680,4,Waypoint-4,33.696414,73.090104,396.9,Rest Stop,45
LG0013839,TR010682,1,Waypoint-1,31.524202,71.482947,343.4,Fuel Stop,41
LG0013840,TR010682,2,Waypoint-2,29.241829,69.988965,686.7,Rest Stop,9
LG0013841,TR010682,3,Waypoint-3,27.10779,68.459969,1030.1,Rest Stop,28
LG0013842,TR010682,4,Waypoint-4,24.783482,67.081298,1373.4,Toll,6
LG0013843,TR010683,1,Waypoint-1,30.707353,71.010099,493.1,Toll,14
LG0013844,TR010683,2,Waypoint-2,27.824214,69.015421,986.3,Toll,44
LG0013845,TR010683,3,Waypoint-3,24.893848,66.938261,1479.4,Rest Stop,35
LG0013846,TR010684,1,Waypoint-1,33.785276,72.454801,54.4,Rest Stop,19
LG0013847,TR010684,2,Waypoint-2,33.907449,72.02291,108.7,Rest Stop,31
LG0013848,TR010684,3,Waypoint-3,34.040371,71.548712,163.1,Fuel Stop,18
LG0013849,TR010685,1,Waypoint-1,33.532486,73.461974,80.9,Toll,14
LG0013850,TR010685,2,Waypoint-2,33.067292,73.644755,161.7,Toll,8
LG0013851,TR010685,3,Waypoint-3,32.663811,73.907307,242.6,Waypoint,45
LG0013852,TR010685,4,Waypoint-4,32.127843,74.113091,323.4,Fuel Stop,25
LG0013853,TR010685,5,Waypoint-5,31.475057,74.291231,404.3,Toll,31
LG0013854,TR010686,1,Waypoint-1,33.774856,72.511103,55.4,Rest Stop,11
LG0013855,TR010686,2,Waypoint-2,33.839825,71.98468,110.7,Fuel Stop,6
LG0013856,TR010686,3,Waypoint-3,33.969379,71.525891,166.1,Waypoint,24
LG0013857,TR010687,1,Waypoint-1,32.275367,73.934481,120.6,Waypoint,27
LG0013858,TR010687,2,Waypoint-2,32.965872,73.511957,241.1,Toll,45
LG0013859,TR010687,3,Waypoint-3,33.740958,73.134054,361.7,Rest Stop,21
LG0013860,TR010690,1,Waypoint-1,26.583848,68.290818,306.9,Toll,8
LG0013861,TR010690,2,Waypoint-2,28.523146,69.653276,613.9,Rest Stop,16
LG0013862,TR010690,3,Waypoint-3,30.315411,70.79342,920.8,Rest Stop,26
LG0013863,TR010690,4,Waypoint-4,32.031715,72.140264,1227.8,Fuel Stop,31
LG0013864,TR010690,5,Waypoint-5,33.846098,73.400318,1534.7,Waypoint,13
LG0013865,TR010693,1,Waypoint-1,32.513171,73.730136,168.9,Fuel Stop,21
LG0013866,TR010693,2,Waypoint-2,31.472671,74.348424,337.8,Toll,16
LG0013867,TR010696,1,Waypoint-1,32.027609,74.038725,96.9,Fuel Stop,10
LG0013868,TR010696,2,Waypoint-2,32.599963,73.727799,193.8,Rest Stop,32
LG0013869,TR010696,3,Waypoint-3,33.148762,73.357565,290.8,Waypoint,33
LG0013870,TR010696,4,Waypoint-4,33.640349,73.118003,387.7,Fuel Stop,33
LG0013871,TR010698,1,Waypoint-1,33.295499,72.206801,124.7,Toll,6
LG0013872,TR010698,2,Waypoint-2,32.697482,72.923134,249.3,Waypoint,43
LG0013873,TR010698,3,Waypoint-3,32.156743,73.684756,374.0,Fuel Stop,28
LG0013874,TR010698,4,Waypoint-4,31.485693,74.289618,498.6,Fuel Stop,18
LG0013875,TR010700,1,Waypoint-1,26.705863,68.80993,349.5,Waypoint,8
LG0013876,TR010700,2,Waypoint-2,28.58464,70.555051,699.0,Waypoint,9
LG0013877,TR010700,3,Waypoint-3,30.352755,72.416781,1048.4,Waypoint,21
LG0013878,TR010700,4,Waypoint-4,32.199856,74.284307,1397.9,Fuel Stop,12
LG0013879,TR010701,1,Waypoint-1,31.463927,71.479607,344.1,Fuel Stop,26
LG0013880,TR010701,2,Waypoint-2,29.220922,70.0348,688.1,Rest Stop,38
LG0013881,TR010701,3,Waypoint-3,27.03842,68.438807,1032.2,Waypoint,13
LG0013882,TR010701,4,Waypoint-4,24.871791,67.019111,1376.3,Rest Stop,7
LG0013883,TR010702,1,Waypoint-1,28.460705,70.559806,699.0,Fuel Stop,45
LG0013884,TR010702,2,Waypoint-2,32.152463,74.18077,1397.9,Toll,37
LG0013885,TR010703,1,Waypoint-1,26.697658,67.920293,288.0,Fuel Stop,11
LG0013886,TR010703,2,Waypoint-2,28.467096,68.764799,576.1,Waypoint,15
LG0013887,TR010703,3,Waypoint-3,30.468132,69.674118,864.1,Waypoint,41
LG0013888,TR010703,4,Waypoint-4,32.136908,70.630534,1152.2,Fuel Stop,17
LG0013889,TR010703,5,Waypoint-5,34.070804,71.584445,1440.2,Rest Stop,6
LG0013890,TR010704,1,Waypoint-1,27.008682,68.497054,354.2,Waypoint,9
LG0013891,TR010704,2,Waypoint-2,29.272869,70.116301,708.4,Waypoint,22
LG0013892,TR010704,3,Waypoint-3,31.512123,71.524351,1062.5,Rest Stop,36
LG0013893,TR010704,4,Waypoint-4,33.620418,72.950871,1416.7,Waypoint,17
LG0013894,TR010705,1,Waypoint-1,27.202511,69.392518,424.9,Waypoint,18
LG0013895,TR010705,2,Waypoint-2,29.227993,71.948687,849.9,Waypoint,18
LG0013896,TR010705,3,Waypoint-3,31.505803,74.303696,1274.8,Toll,18
LG0013897,TR010706,1,Waypoint-1,32.208313,73.977729,129.3,Fuel Stop,28
LG0013898,TR010706,2,Waypoint-2,33.15073,73.518949,258.7,Rest Stop,39
LG0013899,TR010706,3,Waypoint-3,33.628922,73.064733,388.0,Toll,24
LG0013900,TR010707,1,Waypoint-1,31.996603,73.24972,78.0,Toll,24
LG0013901,TR010707,2,Waypoint-2,32.530204,73.170905,155.9,Fuel Stop,13
LG0013902,TR010707,3,Waypoint-3,32.981715,73.244029,233.9,Waypoint,17
LG0013903,TR010707,4,Waypoint-4,33.553662,73.231087,311.8,Toll,28
LG0013904,TR010707,5,Waypoint-5,34.060115,73.253534,389.8,Toll,13
LG0013905,TR010712,1,Waypoint-1,32.960829,73.5193,120.5,Rest Stop,5
LG0013906,TR010712,2,Waypoint-2,32.208175,73.894359,241.1,Rest Stop,9
LG0013907,TR010712,3,Waypoint-3,31.473391,74.348342,361.6,Rest Stop,18
LG0013908,TR010714,1,Waypoint-1,32.574546,73.699422,180.7,Waypoint,27
LG0013909,TR010714,2,Waypoint-2,31.474335,74.362928,361.3,Waypoint,34
LG0013910,TR010715,1,Waypoint-1,26.523873,68.54677,307.9,Rest Stop,32
LG0013911,TR010715,2,Waypoint-2,28.085367,70.001478,615.9,Fuel Stop,20
LG0013912,TR010715,3,Waypoint-3,29.77505,71.582823,923.8,Rest Stop,11
LG0013913,TR010715,4,Waypoint-4,31.546345,73.195756,1231.7,Toll,24
LG0013914,TR010718,1,Waypoint-1,32.647114,73.780488,189.4,Toll,43
LG0013915,TR010718,2,Waypoint-2,33.712744,73.008626,378.8,Rest Stop,43
LG0013916,TR010721,1,Waypoint-1,27.107469,68.51308,357.7,Toll,17
LG0013917,TR010721,2,Waypoint-2,29.280003,70.049136,715.5,Fuel Stop,23
LG0013918,TR010721,3,Waypoint-3,31.491582,71.509203,1073.2,Waypoint,24
LG0013919,TR010721,4,Waypoint-4,33.601788,73.056948,1430.9,Rest Stop,5
LG0013920,TR010722,1,Waypoint-1,27.515724,66.93954,384.4,Toll,9
LG0013921,TR010722,2,Waypoint-2,30.23021,66.972641,768.9,Waypoint,15
LG0013922,TR010724,1,Waypoint-1,31.969293,73.123087,80.8,Rest Stop,32
LG0013923,TR010724,2,Waypoint-2,32.555983,73.131786,161.6,Toll,34
LG0013924,TR010724,3,Waypoint-3,33.073761,73.097087,242.3,Waypoint,20
LG0013925,TR010724,4,Waypoint-4,33.712088,72.961355,323.1,Fuel Stop,22
LG0013926,TR010727,1,Waypoint-1,26.149394,68.446855,235.0,Rest Stop,12
LG0013927,TR010727,2,Waypoint-2,27.509841,69.954503,470.0,Toll,44
LG0013928,TR010727,3,Waypoint-3,28.875733,71.437065,705.1,Fuel Stop,41
LG0013929,TR010727,4,Waypoint-4,30.164396,72.850837,940.1,Toll,24
LG0013930,TR010727,5,Waypoint-5,31.515307,74.327767,1175.1,Fuel Stop,32
LG0013931,TR010728,1,Waypoint-1,33.048409,73.522472,127.8,Fuel Stop,34
LG0013932,TR010728,2,Waypoint-2,32.276887,73.823701,255.5,Fuel Stop,16
LG0013933,TR010728,3,Waypoint-3,31.508342,74.312971,383.3,Fuel Stop,35
LG0013934,TR010729,1,Waypoint-1,32.572249,73.631189,182.9,Rest Stop,10
LG0013935,TR010729,2,Waypoint-2,33.748094,72.993743,365.8,Waypoint,35
LG0013936,TR010732,1,Waypoint-1,34.071212,73.189557,42.0,Toll,23
LG0013937,TR010732,2,Waypoint-2,33.777094,73.177819,84.0,Fuel Stop,39
LG0013938,TR010732,3,Waypoint-3,33.657119,73.024049,126.0,Fuel Stop,40
LG0013939,TR010733,1,Waypoint-1,29.433386,70.179584,776.0,Waypoint,21
LG0013940,TR010733,2,Waypoint-2,24.865308,67.007227,1552.0,Fuel Stop,15
LG0013941,TR010734,1,Waypoint-1,27.331571,69.340236,466.0,Waypoint,36
LG0013942,TR010734,2,Waypoint-2,29.680216,71.7341,931.9,Rest Stop,37
LG0013943,TR010734,3,Waypoint-3,32.25509,74.263041,1397.9,Waypoint,41
LG0013944,TR010741,1,Waypoint-1,27.054589,68.457831,367.2,Fuel Stop,28
LG0013945,TR010741,2,Waypoint-2,29.285151,69.9691,734.4,Toll,23
LG0013946,TR010741,3,Waypoint-3,31.431659,71.482663,1101.5,Fuel Stop,40
LG0013947,TR010741,4,Waypoint-4,33.594045,73.004041,1468.7,Fuel Stop,20
LG0013948,TR010742,1,Waypoint-1,27.148777,68.496373,368.2,Toll,43
LG0013949,TR010742,2,Waypoint-2,29.295683,70.025682,736.5,Toll,22
LG0013950,TR010742,3,Waypoint-3,31.36543,71.581104,1104.8,Fuel Stop,41
LG0013951,TR010742,4,Waypoint-4,33.731883,73.016355,1473.0,Rest Stop,26
LG0013952,TR010746,1,Waypoint-1,33.356945,73.637498,91.2,Waypoint,9
LG0013953,TR010746,2,Waypoint-2,32.751607,73.838501,182.3,Toll,15
LG0013954,TR010746,3,Waypoint-3,32.134077,74.130987,273.5,Fuel Stop,6
LG0013955,TR010746,4,Waypoint-4,31.507181,74.280245,364.6,Rest Stop,33
LG0013956,TR010750,1,Waypoint-1,32.896443,73.685957,128.6,Toll,28
LG0013957,TR010750,2,Waypoint-2,32.229925,74.269467,257.2,Waypoint,25
LG0013958,TR010752,1,Waypoint-1,26.449254,68.856393,294.6,Fuel Stop,27
LG0013959,TR010752,2,Waypoint-2,28.05012,70.704742,589.1,Fuel Stop,7
LG0013960,TR010752,3,Waypoint-3,29.904161,72.487097,883.7,Toll,9
LG0013961,TR010752,4,Waypoint-4,31.536936,74.446453,1178.3,Waypoint,15
LG0013962,TR010758,1,Waypoint-1,29.405517,70.120249,767.4,Rest Stop,14
LG0013963,TR010758,2,Waypoint-2,33.83086,73.456315,1534.7,Toll,8
LG0013964,TR010759,1,Waypoint-1,27.354281,69.382446,466.0,Fuel Stop,31
LG0013965,TR010759,2,Waypoint-2,29.793908,71.713266,931.9,Rest Stop,32
LG0013966,TR010759,3,Waypoint-3,32.210496,74.220799,1397.9,Rest Stop,32
LG0013967,TR010761,1,Waypoint-1,32.950043,71.847226,180.1,Toll,44
LG0013968,TR010761,2,Waypoint-2,32.273806,70.656448,360.3,Rest Stop,17
LG0013969,TR010761,3,Waypoint-3,31.550753,69.37776,540.4,Rest Stop,39
LG0013970,TR010761,4,Waypoint-4,30.929293,68.257215,720.6,Fuel Stop,21
LG0013971,TR010761,5,Waypoint-5,30.185517,67.006691,900.7,Fuel Stop,20
LG0013972,TR010762,1,Waypoint-1,33.058986,73.38436,84.5,Waypoint,7
LG0013973,TR010762,2,Waypoint-2,32.590046,73.727828,168.9,Waypoint,34
LG0013974,TR010762,3,Waypoint-3,32.000918,74.079368,253.4,Rest Stop,22
LG0013975,TR010762,4,Waypoint-4,31.518694,74.320361,337.8,Fuel Stop,24
LG0013976,TR010766,1,Waypoint-1,33.411053,73.574822,72.9,Toll,15
LG0013977,TR010766,2,Waypoint-2,32.932777,73.838908,145.8,Fuel Stop,41
LG0013978,TR010766,3,Waypoint-3,32.494197,73.871719,218.8,Fuel Stop,7
LG0013979,TR010766,4,Waypoint-4,31.994971,74.215756,291.7,Fuel Stop,20
LG0013980,TR010766,5,Waypoint-5,31.446076,74.291797,364.6,Fuel Stop,16
LG0013981,TR010767,1,Waypoint-1,33.058765,73.345782,84.5,Rest Stop,7
LG0013982,TR010767,2,Waypoint-2,32.53568,73.652895,168.9,Toll,32
LG0013983,TR010767,3,Waypoint-3,31.983457,74.00645,253.4,Fuel Stop,32
LG0013984,TR010767,4,Waypoint-4,31.541537,74.397494,337.8,Rest Stop,26
LG0013985,TR010769,1,Waypoint-1,30.506617,72.156667,83.4,Waypoint,19
LG0013986,TR010769,2,Waypoint-2,30.881604,72.917747,166.8,Toll,42
LG0013987,TR010769,3,Waypoint-3,31.182396,73.675002,250.1,Rest Stop,23
LG0013988,TR010769,4,Waypoint-4,31.418585,74.475159,333.5,Rest Stop,38
LG0013989,TR010771,1,Waypoint-1,33.22284,73.313174,75.9,Fuel Stop,9
LG0013990,TR010771,2,Waypoint-2,32.820179,73.540474,151.9,Toll,29
LG0013991,TR010771,3,Waypoint-3,32.371029,73.822014,227.8,Toll,10
LG0013992,TR010771,4,Waypoint-4,31.88518,74.091737,303.8,Fuel Stop,41
LG0013993,TR010771,5,Waypoint-5,31.467151,74.287444,379.7,Waypoint,41
LG0013994,TR010772,1,Waypoint-1,32.11795,73.938208,92.8,Waypoint,25
LG0013995,TR010772,2,Waypoint-2,32.559203,73.65592,185.7,Fuel Stop,18
LG0013996,TR010772,3,Waypoint-3,33.120459,73.361432,278.5,Toll,16
LG0013997,TR010772,4,Waypoint-4,33.616756,72.970662,371.3,Fuel Stop,32
LG0013998,TR010773,1,Waypoint-1,29.350607,70.047709,725.0,Fuel Stop,18
LG0013999,TR010773,2,Waypoint-2,33.638399,73.048773,1450.1,Rest Stop,24
LG0014000,TR010774,1,Waypoint-1,29.281973,70.036791,687.0,Toll,15
LG0014001,TR010774,2,Waypoint-2,33.629333,72.951595,1373.9,Rest Stop,33
LG0014002,TR010776,1,Waypoint-1,31.066289,71.968565,312.1,Rest Stop,28
LG0014003,TR010776,2,Waypoint-2,30.740413,69.44654,624.3,Waypoint,18
LG0014004,TR010776,3,Waypoint-3,30.124081,67.005951,936.4,Waypoint,38
LG0014005,TR010777,1,Waypoint-1,33.181604,73.357513,94.7,Fuel Stop,28
LG0014006,TR010777,2,Waypoint-2,32.550983,73.748445,189.4,Toll,12
LG0014007,TR010777,3,Waypoint-3,31.993382,74.094003,284.1,Rest Stop,13
LG0014008,TR010777,4,Waypoint-4,31.467124,74.387953,378.8,Rest Stop,43
LG0014009,TR010778,1,Waypoint-1,31.963487,72.260198,271.5,Rest Stop,33
LG0014010,TR010778,2,Waypoint-2,33.736272,73.05226,543.0,Fuel Stop,36
LG0014011,TR010781,1,Waypoint-1,32.195993,74.009027,132.0,Waypoint,26
LG0014012,TR010781,2,Waypoint-2,32.975758,73.440878,264.1,Rest Stop,9
LG0014013,TR010781,3,Waypoint-3,33.622073,73.021302,396.1,Fuel Stop,41
LG0014014,TR010789,1,Waypoint-1,32.263674,74.03337,130.8,Toll,39
LG0014015,TR010789,2,Waypoint-2,32.920866,73.476949,261.6,Waypoint,40
LG0014016,TR010789,3,Waypoint-3,33.738782,72.968859,392.4,Toll,37
LG0014017,TR010794,1,Waypoint-1,30.893348,71.866893,131.4,Rest Stop,35
LG0014018,TR010794,2,Waypoint-2,31.813327,72.262454,262.8,Fuel Stop,28
LG0014019,TR010794,3,Waypoint-3,32.644329,72.607997,394.1,Fuel Stop,26
LG0014020,TR010794,4,Waypoint-4,33.59522,73.014465,525.5,Waypoint,34
LG0014021,TR010795,1,Waypoint-1,26.606777,68.278548,298.1,Rest Stop,15
LG0014022,TR010795,2,Waypoint-2,28.347854,69.453932,596.2,Fuel Stop,45
LG0014023,TR010795,3,Waypoint-3,30.049536,70.644324,894.2,Toll,34
LG0014024,TR010795,4,Waypoint-4,31.967844,71.748679,1192.3,Waypoint,14
LG0014025,TR010795,5,Waypoint-5,33.818664,73.108557,1490.4,Waypoint,44
LG0014026,TR010797,1,Waypoint-1,30.883884,71.234265,511.6,Waypoint,5
LG0014027,TR010797,2,Waypoint-2,27.852736,69.106188,1023.1,Toll,9
