expense_id,fleet_id,expense_month,category,amount_pkr,description,approved_by
EX0001398,FL004,2024-11-01,Miscellaneous,45284.0,Miscellaneous for November 2024,Fleet Manager
EX0001399,FL004,2024-11-01,Communication,25589.0,Communication for November 2024,Fleet Manager
EX0001400,FL004,2024-11-01,Parking / Garage,82929.0,Parking / Garage for November 2024,Fleet Manager
EX0001401,FL001,2024-12-01,Staff Salaries,626958.0,Staff Salaries for December 2024,Fleet Manager
EX0001402,FL001,2024-12-01,Driver Salaries,545816.0,Driver Salaries for December 2024,Fleet Manager
EX0001403,FL001,2024-12-01,Office Rent,98644.0,Office Rent for December 2024,Fleet Manager
EX0001404,FL001,2024-12-01,Utilities,26853.0,Utilities for December 2024,Fleet Manager
EX0001405,FL001,2024-12-01,Marketing,45487.0,Marketing for December 2024,Fleet Manager
EX0001406,FL001,2024-12-01,Insurance Premium,59761.0,Insurance Premium for December 2024,Fleet Manager
EX0001407,FL001,2024-12-01,Depreciation,93681.0,Depreciation for December 2024,Fleet Manager
EX0001408,FL001,2024-12-01,Miscellaneous,41456.0,Miscellaneous for December 2024,Fleet Manager
EX0001409,FL001,2024-12-01,Communication,23395.0,Communication for December 2024,Fleet Manager
EX0001410,FL001,2024-12-01,Parking / Garage,78593.0,Parking / Garage for December 2024,Fleet Manager
EX0001411,FL002,2024-12-01,Staff Salaries,498576.0,Staff Salaries for December 2024,Fleet Manager
EX0001412,FL002,2024-12-01,Driver Salaries,879745.0,Driver Salaries for December 2024,Fleet Manager
EX0001413,FL002,2024-12-01,Office Rent,123871.0,Office Rent for December 2024,Fleet Manager
EX0001414,FL002,2024-12-01,Utilities,25295.0,Utilities for December 2024,Fleet Manager
EX0001415,FL002,2024-12-01,Marketing,43116.0,Marketing for December 2024,Fleet Manager
EX0001416,FL002,2024-12-01,Insurance Premium,64349.0,Insurance Premium for December 2024,Fleet Manager
EX0001417,FL002,2024-12-01,Depreciation,95198.0,Depreciation for December 2024,Fleet Manager
EX0001418,FL002,2024-12-01,Miscellaneous,47402.0,Miscellaneous for December 2024,Fleet Manager
EX0001419,FL002,2024-12-01,Communication,26659.0,Communication for December 2024,Fleet Manager
EX0001420,FL002,2024-12-01,Parking / Garage,80722.0,Parking / Garage for December 2024,Fleet Manager
EX0001421,FL003,2024-12-01,Staff Salaries,635366.0,Staff Salaries for December 2024,Fleet Manager
EX0001422,FL003,2024-12-01,Driver Salaries,864910.0,Driver Salaries for December 2024,Fleet Manager
EX0001423,FL003,2024-12-01,Office Rent,115584.0,Office Rent for December 2024,Fleet Manager
EX0001424,FL003,2024-12-01,Utilities,27052.0,Utilities for December 2024,Fleet Manager
EX0001425,FL003,2024-12-01,Marketing,68630.0,Marketing for December 2024,Fleet Manager
EX0001426,FL003,2024-12-01,Insurance Premium,103963.0,Insurance Premium for December 2024,Fleet Manager
EX0001427,FL003,2024-12-01,Depreciation,127499.0,Depreciation for December 2024,Fleet Manager
EX0001428,FL003,2024-12-01,Miscellaneous,70361.0,Miscellaneous for December 2024,Fleet Manager
EX0001429,FL003,2024-12-01,Communication,30176.0,Communication for December 2024,Fleet Manager
EX0001430,FL003,2024-12-01,Parking / Garage,88170.0,Parking / Garage for December 2024,Fleet Manager
EX0001431,FL004,2024-12-01,Staff Salaries,446461.0,Staff Salaries for December 2024,Fleet Manager
EX0001432,FL004,2024-12-01,Driver Salaries,959457.0,Driver Salaries for December 2024,Fleet Manager
EX0001433,FL004,2024-12-01,Office Rent,91139.0,Office Rent for December 2024,Fleet Manager
EX0001434,FL004,2024-12-01,Utilities,23312.0,Utilities for December 2024,Fleet Manager
EX0001435,FL004,2024-12-01,Marketing,52469.0,Marketing for December 2024,Fleet Manager
EX0001436,FL004,2024-12-01,Insurance Premium,81659.0,Insurance Premium for December 2024,Fleet Manager
EX0001437,FL004,2024-12-01,Depreciation,125837.0,Depreciation for December 2024,Fleet Manager
EX0001438,FL004,2024-12-01,Miscellaneous,45171.0,Miscellaneous for December 2024,Fleet Manager
EX0001439,FL004,2024-12-01,Communication,28438.0,Communication for December 2024,Fleet Manager
EX0001440,FL004,2024-12-01,Parking / Garage,79684.0,Parking / Garage for December 2024,Fleet Manager
EX0001441,FL001,2025-01-01,Staff Salaries,604272.0,Staff Salaries for January 2025,Fleet Manager
EX0001442,FL001,2025-01-01,Driver Salaries,557022.0,Driver Salaries for January 2025,Fleet Manager
EX0001443,FL001,2025-01-01,Office Rent,99176.0,Office Rent for January 2025,Fleet Manager
EX0001444,FL001,2025-01-01,Utilities,19927.0,Utilities for January 2025,Fleet Manager
EX0001445,FL001,2025-01-01,Marketing,38357.0,Marketing for January 2025,Fleet Manager
EX0001446,FL001,2025-01-01,Insurance Premium,68203.0,Insurance Premium for January 2025,Fleet Manager
EX0001447,FL001,2025-01-01,Depreciation,108904.0,Depreciation for January 2025,Fleet Manager
EX0001448,FL001,2025-01-01,Miscellaneous,38189.0,Miscellaneous for January 2025,Fleet Manager
EX0001449,FL001,2025-01-01,Communication,25054.0,Communication for January 2025,Fleet Manager
EX0001450,FL001,2025-01-01,Parking / Garage,78131.0,Parking / Garage for January 2025,Fleet Manager
EX0001451,FL002,2025-01-01,Staff Salaries,479617.0,Staff Salaries for January 2025,Fleet Manager
EX0001452,FL002,2025-01-01,Driver Salaries,823685.0,Driver Salaries for January 2025,Fleet Manager
EX0001453,FL002,2025-01-01,Office Rent,103546.0,Office Rent for January 2025,Fleet Manager
EX0001454,FL002,2025-01-01,Utilities,28225.0,Utilities for January 2025,Fleet Manager
EX0001455,FL002,2025-01-01,Marketing,55758.0,Marketing for January 2025,Fleet Manager
EX0001456,FL002,2025-01-01,Insurance Premium,73578.0,Insurance Premium for January 2025,Fleet Manager
EX0001457,FL002,2025-01-01,Depreciation,107097.0,Depreciation for January 2025,Fleet Manager
EX0001458,FL002,2025-01-01,Miscellaneous,50150.0,Miscellaneous for January 2025,Fleet Manager
EX0001459,FL002,2025-01-01,Communication,31707.0,Communication for January 2025,Fleet Manager
EX0001460,FL002,2025-01-01,Parking / Garage,93013.0,Parking / Garage for January 2025,Fleet Manager
EX0001461,FL003,2025-01-01,Staff Salaries,632960.0,Staff Salaries for January 2025,Fleet Manager
EX0001462,FL003,2025-01-01,Driver Salaries,822960.0,Driver Salaries for January 2025,Fleet Manager
EX0001463,FL003,2025-01-01,Office Rent,97625.0,Office Rent for January 2025,Fleet Manager
EX0001464,FL003,2025-01-01,Utilities,23636.0,Utilities for January 2025,Fleet Manager
EX0001465,FL003,2025-01-01,Marketing,54339.0,Marketing for January 2025,Fleet Manager
EX0001466,FL003,2025-01-01,Insurance Premium,90767.0,Insurance Premium for January 2025,Fleet Manager
EX0001467,FL003,2025-01-01,Depreciation,109019.0,Depreciation for January 2025,Fleet Manager
EX0001468,FL003,2025-01-01,Miscellaneous,54168.0,Miscellaneous for January 2025,Fleet Manager
EX0001469,FL003,2025-01-01,Communication,34656.0,Communication for January 2025,Fleet Manager
EX0001470,FL003,2025-01-01,Parking / Garage,73416.0,Parking / Garage for January 2025,Fleet Manager
EX0001471,FL004,2025-01-01,Staff Salaries,453159.0,Staff Salaries for January 2025,Fleet Manager
EX0001472,FL004,2025-01-01,Driver Salaries,968749.0,Driver Salaries for January 2025,Fleet Manager
EX0001473,FL004,2025-01-01,Office Rent,95844.0,Office Rent for January 2025,Fleet Manager
EX0001474,FL004,2025-01-01,Utilities,31443.0,Utilities for January 2025,Fleet Manager
EX0001475,FL004,2025-01-01,Marketing,58391.0,Marketing for January 2025,Fleet Manager
EX0001476,FL004,2025-01-01,Insurance Premium,81877.0,Insurance Premium for January 2025,Fleet Manager
EX0001477,FL004,2025-01-01,Depreciation,97183.0,Depreciation for January 2025,Fleet Manager
EX0001478,FL004,2025-01-01,Miscellaneous,57614.0,Miscellaneous for January 2025,Fleet Manager
EX0001479,FL004,2025-01-01,Communication,26076.0,Communication for January 2025,Fleet Manager
EX0001480,FL004,2025-01-01,Parking / Garage,81580.0,Parking / Garage for January 2025,Fleet Manager
EX0001481,FL001,2025-02-01,Staff Salaries,615193.0,Staff Salaries for February 2025,Fleet Manager
EX0001482,FL001,2025-02-01,Driver Salaries,522397.0,Driver Salaries for February 2025,Fleet Manager
EX0001483,FL001,2025-02-01,Office Rent,97315.0,Office Rent for February 2025,Fleet Manager
EX0001484,FL001,2025-02-01,Utilities,19358.0,Utilities for February 2025,Fleet Manager
EX0001485,FL001,2025-02-01,Marketing,41103.0,Marketing for February 2025,Fleet Manager
EX0001486,FL001,2025-02-01,Insurance Premium,58610.0,Insurance Premium for February 2025,Fleet Manager
EX0001487,FL001,2025-02-01,Depreciation,104734.0,Depreciation for February 2025,Fleet Manager
EX0001488,FL001,2025-02-01,Miscellaneous,47102.0,Miscellaneous for February 2025,Fleet Manager
EX0001489,FL001,2025-02-01,Communication,18611.0,Communication for February 2025,Fleet Manager
EX0001490,FL001,2025-02-01,Parking / Garage,58291.0,Parking / Garage for February 2025,Fleet Manager
EX0001491,FL002,2025-02-01,Staff Salaries,469144.0,Staff Salaries for February 2025,Fleet Manager
EX0001492,FL002,2025-02-01,Driver Salaries,837839.0,Driver Salaries for February 2025,Fleet Manager
EX0001493,FL002,2025-02-01,Office Rent,109056.0,Office Rent for February 2025,Fleet Manager
EX0001494,FL002,2025-02-01,Utilities,28833.0,Utilities for February 2025,Fleet Manager
EX0001495,FL002,2025-02-01,Marketing,59165.0,Marketing for February 2025,Fleet Manager
EX0001496,FL002,2025-02-01,Insurance Premium,74733.0,Insurance Premium for February 2025,Fleet Manager
EX0001497,FL002,2025-02-01,Depreciation,119824.0,Depreciation for February 2025,Fleet Manager
EX0001498,FL002,2025-02-01,Miscellaneous,46096.0,Miscellaneous for February 2025,Fleet Manager
EX0001499,FL002,2025-02-01,Communication,28053.0,Communication for February 2025,Fleet Manager
EX0001500,FL002,2025-02-01,Parking / Garage,81314.0,Parking / Garage for February 2025,Fleet Manager
EX0001501,FL003,2025-02-01,Staff Salaries,593444.0,Staff Salaries for February 2025,Fleet Manager
EX0001502,FL003,2025-02-01,Driver Salaries,859231.0,Driver Salaries for February 2025,Fleet Manager
EX0001503,FL003,2025-02-01,Office Rent,118461.0,Office Rent for February 2025,Fleet Manager
EX0001504,FL003,2025-02-01,Utilities,29774.0,Utilities for February 2025,Fleet Manager
EX0001505,FL003,2025-02-01,Marketing,68683.0,Marketing for February 2025,Fleet Manager
EX0001506,FL003,2025-02-01,Insurance Premium,86238.0,Insurance Premium for February 2025,Fleet Manager
EX0001507,FL003,2025-02-01,Depreciation,123990.0,Depreciation for February 2025,Fleet Manager
EX0001508,FL003,2025-02-01,Miscellaneous,57804.0,Miscellaneous for February 2025,Fleet Manager
EX0001509,FL003,2025-02-01,Communication,29393.0,Communication for February 2025,Fleet Manager
EX0001510,FL003,2025-02-01,Parking / Garage,87659.0,Parking / Garage for February 2025,Fleet Manager
EX0001511,FL004,2025-02-01,Staff Salaries,440912.0,Staff Salaries for February 2025,Fleet Manager
EX0001512,FL004,2025-02-01,Driver Salaries,908062.0,Driver Salaries for February 2025,Fleet Manager
EX0001513,FL004,2025-02-01,Office Rent,118664.0,Office Rent for February 2025,Fleet Manager
EX0001514,FL004,2025-02-01,Utilities,23140.0,Utilities for February 2025,Fleet Manager
EX0001515,FL004,2025-02-01,Marketing,56623.0,Marketing for February 2025,Fleet Manager
EX0001516,FL004,2025-02-01,Insurance Premium,95635.0,Insurance Premium for February 2025,Fleet Manager
EX0001517,FL004,2025-02-01,Depreciation,134200.0,Depreciation for February 2025,Fleet Manager
EX0001518,FL004,2025-02-01,Miscellaneous,54917.0,Miscellaneous for February 2025,Fleet Manager
EX0001519,FL004,2025-02-01,Communication,22975.0,Communication for February 2025,Fleet Manager
EX0001520,FL004,2025-02-01,Parking / Garage,85565.0,Parking / Garage for February 2025,Fleet Manager
EX0001521,FL001,2025-03-01,Staff Salaries,595923.0,Staff Salaries for March 2025,Fleet Manager
EX0001522,FL001,2025-03-01,Driver Salaries,539819.0,Driver Salaries for March 2025,Fleet Manager
EX0001523,FL001,2025-03-01,Office Rent,98548.0,Office Rent for March 2025,Fleet Manager
EX0001524,FL001,2025-03-01,Utilities,26011.0,Utilities for March 2025,Fleet Manager
EX0001525,FL001,2025-03-01,Marketing,48513.0,Marketing for March 2025,Fleet Manager
EX0001526,FL001,2025-03-01,Insurance Premium,59714.0,Insurance Premium for March 2025,Fleet Manager
EX0001527,FL001,2025-03-01,Depreciation,95698.0,Depreciation for March 2025,Fleet Manager
EX0001528,FL001,2025-03-01,Miscellaneous,48893.0,Miscellaneous for March 2025,Fleet Manager
EX0001529,FL001,2025-03-01,Communication,21344.0,Communication for March 2025,Fleet Manager
EX0001530,FL001,2025-03-01,Parking / Garage,74148.0,Parking / Garage for March 2025,Fleet Manager
EX0001531,FL002,2025-03-01,Staff Salaries,504211.0,Staff Salaries for March 2025,Fleet Manager
EX0001532,FL002,2025-03-01,Driver Salaries,847718.0,Driver Salaries for March 2025,Fleet Manager
EX0001533,FL002,2025-03-01,Office Rent,93785.0,Office Rent for March 2025,Fleet Manager
EX0001534,FL002,2025-03-01,Utilities,31172.0,Utilities for March 2025,Fleet Manager
EX0001535,FL002,2025-03-01,Marketing,56278.0,Marketing for March 2025,Fleet Manager
EX0001536,FL002,2025-03-01,Insurance Premium,93646.0,Insurance Premium for March 2025,Fleet Manager
EX0001537,FL002,2025-03-01,Depreciation,122933.0,Depreciation for March 2025,Fleet Manager
EX0001538,FL002,2025-03-01,Miscellaneous,58296.0,Miscellaneous for March 2025,Fleet Manager
EX0001539,FL002,2025-03-01,Communication,23024.0,Communication for March 2025,Fleet Manager
EX0001540,FL002,2025-03-01,Parking / Garage,92319.0,Parking / Garage for March 2025,Fleet Manager
EX0001541,FL003,2025-03-01,Staff Salaries,606277.0,Staff Salaries for March 2025,Fleet Manager
EX0001542,FL003,2025-03-01,Driver Salaries,883925.0,Driver Salaries for March 2025,Fleet Manager
EX0001543,FL003,2025-03-01,Office Rent,136461.0,Office Rent for March 2025,Fleet Manager
EX0001544,FL003,2025-03-01,Utilities,26308.0,Utilities for March 2025,Fleet Manager
EX0001545,FL003,2025-03-01,Marketing,60761.0,Marketing for March 2025,Fleet Manager
EX0001546,FL003,2025-03-01,Insurance Premium,83906.0,Insurance Premium for March 2025,Fleet Manager
EX0001547,FL003,2025-03-01,Depreciation,122529.0,Depreciation for March 2025,Fleet Manager
EX0001548,FL003,2025-03-01,Miscellaneous,60046.0,Miscellaneous for March 2025,Fleet Manager
EX0001549,FL003,2025-03-01,Communication,26671.0,Communication for March 2025,Fleet Manager
EX0001550,FL003,2025-03-01,Parking / Garage,94419.0,Parking / Garage for March 2025,Fleet Manager
EX0001551,FL004,2025-03-01,Staff Salaries,441564.0,Staff Salaries for March 2025,Fleet Manager
EX0001552,FL004,2025-03-01,Driver Salaries,969294.0,Driver Salaries for March 2025,Fleet Manager
EX0001553,FL004,2025-03-01,Office Rent,116608.0,Office Rent for March 2025,Fleet Manager
EX0001554,FL004,2025-03-01,Utilities,23375.0,Utilities for March 2025,Fleet Manager
EX0001555,FL004,2025-03-01,Marketing,54657.0,Marketing for March 2025,Fleet Manager
EX0001556,FL004,2025-03-01,Insurance Premium,90869.0,Insurance Premium for March 2025,Fleet Manager
EX0001557,FL004,2025-03-01,Depreciation,121003.0,Depreciation for March 2025,Fleet Manager
EX0001558,FL004,2025-03-01,Miscellaneous,47321.0,Miscellaneous for March 2025,Fleet Manager
EX0001559,FL004,2025-03-01,Communication,26444.0,Communication for March 2025,Fleet Manager
EX0001560,FL004,2025-03-01,Parking / Garage,74034.0,Parking / Garage for March 2025,Fleet Manager
EX0001561,FL001,2025-04-01,Staff Salaries,580604.0,Staff Salaries for April 2025,Fleet Manager
EX0001562,FL001,2025-04-01,Driver Salaries,525646.0,Driver Salaries for April 2025,Fleet Manager
EX0001563,FL001,2025-04-01,Office Rent,101095.0,Office Rent for April 2025,Fleet Manager
EX0001564,FL001,2025-04-01,Utilities,19753.0,Utilities for April 2025,Fleet Manager
EX0001565,FL001,2025-04-01,Marketing,52014.0,Marketing for April 2025,Fleet Manager
EX0001566,FL001,2025-04-01,Insurance Premium,72930.0,Insurance Premium for April 2025,Fleet Manager
EX0001567,FL001,2025-04-01,Depreciation,96659.0,Depreciation for April 2025,Fleet Manager
EX0001568,FL001,2025-04-01,Miscellaneous,37160.0,Miscellaneous for April 2025,Fleet Manager
EX0001569,FL001,2025-04-01,Communication,26888.0,Communication for April 2025,Fleet Manager
EX0001570,FL001,2025-04-01,Parking / Garage,72781.0,Parking / Garage for April 2025,Fleet Manager
EX0001571,FL002,2025-04-01,Staff Salaries,479029.0,Staff Salaries for April 2025,Fleet Manager
EX0001572,FL002,2025-04-01,Driver Salaries,856517.0,Driver Salaries for April 2025,Fleet Manager
EX0001573,FL002,2025-04-01,Office Rent,124919.0,Office Rent for April 2025,Fleet Manager
EX0001574,FL002,2025-04-01,Utilities,29821.0,Utilities for April 2025,Fleet Manager
EX0001575,FL002,2025-04-01,Marketing,54632.0,Marketing for April 2025,Fleet Manager
EX0001576,FL002,2025-04-01,Insurance Premium,82589.0,Insurance Premium for April 2025,Fleet Manager
EX0001577,FL002,2025-04-01,Depreciation,93420.0,Depreciation for April 2025,Fleet Manager
EX0001578,FL002,2025-04-01,Miscellaneous,53408.0,Miscellaneous for April 2025,Fleet Manager
EX0001579,FL002,2025-04-01,Communication,26406.0,Communication for April 2025,Fleet Manager
EX0001580,FL002,2025-04-01,Parking / Garage,94741.0,Parking / Garage for April 2025,Fleet Manager
EX0001581,FL003,2025-04-01,Staff Salaries,606198.0,Staff Salaries for April 2025,Fleet Manager
EX0001582,FL003,2025-04-01,Driver Salaries,865710.0,Driver Salaries for April 2025,Fleet Manager
EX0001583,FL003,2025-04-01,Office Rent,105649.0,Office Rent for April 2025,Fleet Manager
EX0001584,FL003,2025-04-01,Utilities,30305.0,Utilities for April 2025,Fleet Manager
EX0001585,FL003,2025-04-01,Marketing,63915.0,Marketing for April 2025,Fleet Manager
EX0001586,FL003,2025-04-01,Insurance Premium,88280.0,Insurance Premium for April 2025,Fleet Manager
