trip_id,fleet_id,vehicle_id,driver_id,customer_id,booking_type,booking_datetime,pickup_datetime,dropoff_datetime,duration_days,pickup_city,dropoff_city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,trip_fare_pkr,driver_allowance_pkr,with_driver,self_drive,status,cancellation_reason
TR010512,FL002,VH00002,DR0033,CU01405,Airport Transfer,2023-05-13 16:45:00,2023-05-13 19:16:00,2023-05-14 03:54:24,0.36,Islamabad,Islamabad,33.686776,73.059062,33.693346,73.046597,59.9,17672.0,2405.0,True,False,Completed,
TR010513,FL001,VH00049,DR0016,CU01376,Corporate,2025-11-21 16:03:00,2025-11-21 19:30:00,2025-11-23 00:32:24,1.21,Islamabad,Islamabad,33.670808,73.029176,33.698255,73.037922,77.1,19560.0,2894.0,True,False,Completed,
TR010514,FL001,VH00036,DR0008,CU00415,Tourism / Northern Areas,2025-09-14 09:42:00,2025-09-14 11:38:00,2025-09-17 21:57:12,3.43,Karachi,Karachi,24.86585,67.008436,24.860187,67.011194,37.5,13131.0,2888.0,True,False,Completed,
TR010515,FL001,VH00117,DR0022,CU00546,Corporate,2022-09-15 18:31:00,2022-09-15 21:04:00,2022-09-21 09:47:12,5.53,Islamabad,Lahore,33.678891,73.039505,31.529165,74.367496,387.3,71081.0,1097.0,True,False,Completed,
TR010516,FL001,VH00089,,CU01080,Intercity,2024-06-07 08:44:00,2024-06-07 12:03:00,2024-06-09 03:24:36,1.64,Lahore,Murree,31.539892,74.3485,33.898825,73.402015,364.6,41005.0,0.0,False,True,Completed,
TR010517,FL001,VH00041,,CU00114,Airport Transfer,2023-07-04 12:17:00,2023-07-04 15:11:00,2023-07-04 19:15:48,0.17,Rawalpindi,Islamabad,33.567339,73.032851,33.700174,73.038949,14.3,2522.0,0.0,False,True,Completed,
TR010518,FL003,VH00063,DR0031,CU01393,Corporate,2026-05-19 11:39:00,2026-05-19 14:23:00,2026-05-22 02:08:36,2.49,Murree,Islamabad,33.913847,73.389459,33.690247,73.04877,68.2,48579.0,1306.0,True,False,Completed,
TR010519,FL002,VH00009,DR0042,CU00693,City Ride,2026-02-08 15:53:00,2026-02-08 18:14:00,2026-02-09 03:21:12,0.38,Rawalpindi,Karachi,33.560345,73.024916,24.864612,67.025209,1468.7,41438.0,1970.0,True,False,Completed,
TR010520,FL001,VH00043,DR0043,CU00639,Airport Transfer,2026-05-27 18:26:00,2026-05-27 20:35:00,2026-05-28 08:06:12,0.48,Peshawar,Islamabad,34.007407,71.518009,33.666487,73.053633,175.2,9100.0,2279.0,True,False,Completed,
TR010521,FL001,VH00036,DR0003,CU00892,Airport Transfer,2025-01-28 16:26:00,2025-01-28 17:12:00,2025-01-29 03:16:48,0.42,Lahore,Lahore,31.51168,74.350707,31.529167,74.359798,47.0,2117.0,1194.0,True,False,Completed,
TR010522,FL001,VH00084,DR0038,CU00897,Tourism / Northern Areas,2025-06-25 08:37:00,2025-06-25 09:24:00,2025-06-30 01:00:00,4.65,Karachi,Peshawar,24.859084,67.001025,34.009657,71.512015,1440.2,103259.0,2941.0,True,False,Completed,
TR010523,FL002,VH00110,DR0051,CU01134,Airport Transfer,2025-08-20 08:23:00,2025-08-20 09:52:00,2025-08-20 15:08:48,0.22,Islamabad,Islamabad,33.677094,73.06234,33.686689,73.046534,16.5,6810.0,2366.0,True,False,Completed,
TR010524,FL003,VH00055,DR0035,CU00419,Airport Transfer,2022-12-23 09:20:00,2022-12-23 10:00:00,2022-12-23 15:02:24,0.21,Lahore,Lahore,31.534487,74.36284,31.521474,74.367639,20.2,1951.0,2271.0,True,False,Completed,
TR010525,FL001,VH00102,DR0028,CU01621,Airport Transfer,2023-04-11 17:27:00,2023-04-11 21:05:00,2023-04-12 04:02:36,0.29,Lahore,Lahore,31.511336,74.35372,31.520987,74.367835,73.9,6615.0,1402.0,True,False,Completed,
TR010526,FL001,VH00069,,CU01557,City Ride,2024-10-03 18:12:00,2024-10-03 19:42:00,2024-10-04 07:13:12,0.48,Islamabad,Islamabad,33.683119,73.046488,33.684018,73.04253,13.4,3204.0,0.0,False,True,Completed,
TR010527,FL001,VH00032,,CU00294,City Ride,2023-08-28 21:32:00,2023-08-29 00:22:00,2023-08-29 11:53:12,0.48,Rawalpindi,Rawalpindi,33.573367,73.021005,33.572172,73.00042,63.2,20030.0,0.0,False,True,Completed,
TR010528,FL003,VH00054,DR0057,CU00440,Intercity,2023-10-18 16:14:00,2023-10-18 17:52:00,2023-10-19 23:23:12,1.23,Lahore,Quetta,31.534655,74.351154,30.182893,66.973283,0.0,81047.0,1479.0,True,False,Cancelled,Weather
TR010529,FL002,VH00059,DR0013,CU01403,Event,2022-12-07 17:20:00,2022-12-07 18:47:00,2022-12-08 23:35:00,1.2,Karachi,Karachi,24.854221,67.017342,24.855623,67.014742,16.3,37857.0,2441.0,True,False,Completed,
TR010530,FL003,VH00020,DR0019,CU01606,Corporate,2024-06-28 18:50:00,2024-06-28 20:13:00,2024-07-01 16:08:12,2.83,Islamabad,Rawalpindi,33.685699,73.031199,33.562246,73.012956,14.6,18341.0,1249.0,True,False,Completed,
TR010531,FL001,VH00062,DR0044,CU01557,Monthly Contract,2025-01-18 08:23:00,2025-01-18 10:11:00,2025-02-20 09:13:24,32.96,Islamabad,Karachi,33.684667,73.035554,24.860999,67.009121,1460.7,348285.0,2105.0,True,False,Completed,
TR010532,FL001,VH00024,DR0060,CU01367,City Ride,2023-11-14 14:03:00,2023-11-14 17:48:00,2023-11-15 15:38:24,0.91,Rawalpindi,Rawalpindi,33.582719,73.013797,33.570211,73.023018,72.3,18768.0,2652.0,True,False,Completed,
TR010533,FL002,VH00010,DR0024,CU01786,Intercity,2024-03-26 18:59:00,2024-03-26 20:50:00,2024-03-29 17:57:12,2.88,Lahore,Nathiagali,31.514421,74.366448,34.065873,73.356992,386.7,24761.0,1242.0,True,False,Completed,
TR010534,FL003,VH00075,DR0017,CU00904,Airport Transfer,2024-08-05 13:15:00,2024-08-05 15:45:00,2024-08-05 21:30:36,0.24,Multan,Lahore,30.150458,71.510792,31.52477,74.350167,331.2,7641.0,1190.0,True,False,Completed,
TR010535,FL001,VH00064,DR0037,CU01532,Wedding,2023-07-01 16:17:00,2023-07-01 17:18:00,2023-07-03 07:56:24,1.61,Rawalpindi,Rawalpindi,33.560467,73.006789,33.583968,73.001989,25.9,9725.0,2855.0,True,False,Completed,
TR010536,FL001,VH00091,DR0041,CU00717,City Ride,2024-05-22 19:58:00,2024-05-22 21:31:00,2024-05-23 10:43:00,0.55,Lahore,Karachi,31.516266,74.356178,24.873816,67.017941,1173.7,24998.0,1462.0,True,False,Completed,
TR010537,FL003,VH00090,DR0038,CU00015,Intercity,2022-07-07 20:27:00,2022-07-07 23:02:00,2022-07-10 07:40:24,2.36,Karachi,Multan,24.871226,67.009168,30.147932,71.535992,960.3,30806.0,2738.0,True,False,In Progress,
TR010538,FL003,VH00057,DR0034,CU01092,Tourism / Northern Areas,2024-05-06 07:52:00,2024-05-06 10:59:00,2024-05-10 16:59:00,4.25,Gujranwala,Gujranwala,32.167031,74.18914,32.179286,74.181571,72.7,141408.0,675.0,True,False,Completed,
TR010539,FL004,VH00113,DR0040,CU00694,Airport Transfer,2024-11-16 13:30:00,2024-11-16 16:31:00,2024-11-16 21:19:00,0.2,Karachi,Lahore,24.875215,66.995947,31.530277,74.369419,1176.5,48788.0,2326.0,True,False,Completed,
TR010540,FL003,VH00058,DR0022,CU01427,Airport Transfer,2024-07-28 19:13:00,2024-07-28 22:54:00,2024-07-29 04:25:12,0.23,Islamabad,Lahore,33.682739,73.062809,31.502185,74.362998,362.8,8649.0,1431.0,True,False,Completed,
TR010541,FL002,VH00071,DR0052,CU00971,Airport Transfer,2026-01-22 10:45:00,2026-01-22 12:33:00,2026-01-22 18:04:12,0.23,Faisalabad,Lahore,31.445833,73.1314,31.516252,74.368189,131.9,5472.0,1756.0,True,False,Completed,
TR010542,FL002,VH00027,,CU00951,Tourism / Northern Areas,2024-10-24 10:31:00,2024-10-24 14:18:00,2024-10-31 07:34:48,6.72,Peshawar,Lahore,34.006617,71.514057,31.528153,74.354285,498.6,87870.0,0.0,False,True,Completed,
TR010543,FL001,VH00112,DR0041,CU01748,Airport Transfer,2022-07-11 18:24:00,2022-07-11 20:22:00,2022-07-12 02:07:36,0.24,Karachi,Islamabad,24.86345,66.982162,33.679136,73.052702,1480.5,31325.0,1676.0,True,False,Completed,
TR010544,FL003,VH00005,DR0013,CU01022,Corporate,2026-06-22 12:31:00,2026-06-22 14:13:00,2026-06-26 00:46:36,3.44,Faisalabad,Faisalabad,31.447147,73.138772,31.46319,73.117147,31.8,61296.0,1001.0,True,False,Completed,
TR010545,FL004,VH00092,DR0032,CU01956,Intercity,2023-12-12 20:56:00,2023-12-12 23:19:00,2023-12-15 16:21:24,2.71,Karachi,Murree,24.847794,66.988531,33.914405,73.379331,1534.7,48898.0,2125.0,True,False,In Progress,
TR010546,FL001,VH00076,DR0054,CU01751,City Ride,2026-01-16 17:25:00,2026-01-16 18:23:00,2026-01-17 17:25:24,0.96,Karachi,Peshawar,24.869104,67.013961,34.009314,71.543478,1440.2,52538.0,1663.0,True,False,No Show,
TR010547,FL003,VH00047,DR0017,CU00039,City Ride,2025-04-18 12:53:00,2025-04-18 14:51:00,2025-04-19 07:53:24,0.71,Lahore,Lahore,31.520647,74.351473,31.535391,74.349157,28.4,124817.0,2584.0,True,False,Completed,
TR010548,FL001,VH00019,,CU00355,Airport Transfer,2024-07-22 09:54:00,2024-07-22 10:35:00,2024-07-22 18:30:12,0.33,Nathiagali,Islamabad,34.060898,73.361983,33.688749,73.039049,77.5,2500.0,0.0,False,True,Completed,
TR010549,FL002,VH00100,DR0021,CU00728,City Ride,2023-12-02 14:51:00,2023-12-02 17:27:00,2023-12-03 05:55:48,0.52,Lahore,Lahore,31.5298,74.345302,31.513228,74.3494,15.7,3180.0,2325.0,True,False,No Show,
TR010550,FL001,VH00091,DR0011,CU01558,Intercity,2023-06-16 09:31:00,2023-06-16 10:08:00,2023-06-18 07:29:36,1.89,Islamabad,Nathiagali,33.668429,73.051331,34.064951,73.36865,0.0,1687.0,1880.0,True,False,Cancelled,No Show
TR010551,FL001,VH00081,,CU01424,City Ride,2025-04-08 09:28:00,2025-04-08 12:01:00,2025-04-09 04:34:36,0.69,Lahore,Karachi,31.527316,74.362324,24.866756,67.00415,1211.2,103055.0,0.0,False,True,Completed,
TR010552,FL001,VH00084,DR0044,CU00424,City Ride,2025-01-13 19:51:00,2025-01-13 22:00:00,2025-01-14 12:24:00,0.6,Abbottabad,Lahore,34.150569,73.219047,31.526918,74.348186,404.3,19441.0,1129.0,True,False,In Progress,
TR010553,FL002,VH00068,DR0041,CU01635,Airport Transfer,2025-08-05 09:56:00,2025-08-05 11:19:00,2025-08-05 21:09:24,0.41,Islamabad,Islamabad,33.674345,73.04082,33.680806,73.04827,28.7,4783.0,1448.0,True,False,Completed,
TR010554,FL001,VH00034,DR0040,CU01143,Corporate,2022-01-08 06:30:00,2022-01-08 09:17:00,2022-01-11 00:09:48,2.62,Islamabad,Rawalpindi,33.695301,73.041737,33.56987,72.999137,15.3,9901.0,870.0,True,False,In Progress,
TR010555,FL001,VH00019,DR0017,CU00899,Corporate,2024-10-05 07:20:00,2024-10-05 09:13:00,2024-10-11 12:20:12,6.13,Lahore,Lahore,31.51771,74.34547,31.521729,74.383293,56.5,29845.0,2416.0,True,False,Completed,
TR010556,FL001,VH00076,DR0015,CU00651,Corporate,2025-09-16 12:02:00,2025-09-16 14:09:00,2025-09-21 18:42:36,5.19,Lahore,Karachi,31.520747,74.338671,24.862651,66.996724,1236.4,100641.0,2497.0,True,False,Completed,
TR010557,FL002,VH00001,DR0020,CU00340,Airport Transfer,2024-06-13 10:27:00,2024-06-13 12:25:00,2024-06-13 16:58:36,0.19,Karachi,Islamabad,24.85723,67.012314,33.673519,73.049538,1448.0,18050.0,2226.0,True,False,In Progress,
TR010558,FL002,VH00002,DR0034,CU01007,Wedding,2022-10-10 09:23:00,2022-10-10 10:38:00,2022-10-11 20:28:24,1.41,Rawalpindi,Rawalpindi,33.562246,73.010815,33.570226,73.033862,53.1,56509.0,1038.0,True,False,Completed,
TR010559,FL004,VH00092,DR0055,CU01719,Tourism / Northern Areas,2025-09-02 11:52:00,2025-09-02 14:24:00,2025-09-08 17:45:36,6.14,Lahore,Islamabad,31.507806,74.375465,33.696301,73.041321,361.4,54704.0,1519.0,True,False,Completed,
TR010560,FL003,VH00111,DR0039,CU01407,Airport Transfer,2023-12-21 10:06:00,2023-12-21 10:44:00,2023-12-21 21:03:12,0.43,Rawalpindi,Islamabad,33.584002,73.011813,33.67987,73.047358,15.3,6197.0,1592.0,True,False,Completed,
TR010561,FL003,VH00109,DR0033,CU00444,Airport Transfer,2022-01-19 21:33:00,2022-01-19 22:48:00,2022-01-20 05:02:24,0.26,Rawalpindi,Islamabad,33.581598,73.016733,33.688369,73.037122,15.1,8118.0,2576.0,True,False,Completed,
TR010562,FL003,VH00038,DR0012,CU01164,Wedding,2025-11-10 12:17:00,2025-11-10 14:34:00,2025-11-12 03:46:00,1.55,Faisalabad,Faisalabad,31.441385,73.140603,31.451105,73.14109,75.8,126826.0,1811.0,True,False,Completed,
TR010563,FL001,VH00046,DR0055,CU01725,Tourism / Northern Areas,2023-01-15 07:00:00,2023-01-15 10:13:00,2023-01-23 03:58:36,7.74,Abbottabad,Abbottabad,34.148462,73.211741,34.148869,73.20874,49.2,166128.0,1597.0,True,False,Completed,
TR010564,FL001,VH00082,DR0005,CU01116,Airport Transfer,2025-07-11 12:55:00,2025-07-11 14:14:00,2025-07-11 19:02:00,0.2,Karachi,Islamabad,24.873282,67.0139,33.674592,73.059103,1390.4,41358.0,743.0,True,False,Completed,
TR010565,FL004,VH00095,DR0031,CU01004,City Ride,2022-05-08 16:16:00,2022-05-08 17:08:00,2022-05-09 09:41:36,0.69,Murree,Lahore,33.91092,73.382459,31.539543,74.34926,364.6,37473.0,1964.0,True,False,Completed,
TR010566,FL003,VH00047,DR0017,CU00616,Airport Transfer,2025-11-28 14:40:00,2025-11-28 18:15:00,2025-11-28 21:22:12,0.13,Multan,Islamabad,30.164954,71.535492,33.66307,73.046005,543.0,130414.0,2583.0,True,False,No Show,
TR010567,FL003,VH00048,,CU00325,Corporate,2022-02-17 12:06:00,2022-02-17 13:22:00,2022-02-18 19:22:00,1.25,Gujranwala,Gujranwala,32.192941,74.205053,32.185972,74.190559,63.9,24310.0,0.0,False,True,Completed,
TR010568,FL002,VH00079,DR0051,CU00126,Airport Transfer,2023-12-20 17:17:00,2023-12-20 17:47:00,2023-12-21 05:32:36,0.49,Rawalpindi,Lahore,33.549601,73.00782,31.516482,74.358913,0.0,1952.0,1767.0,True,False,Cancelled,Vehicle Issue
TR010569,FL003,VH00105,DR0051,CU01937,Tourism / Northern Areas,2023-09-11 06:49:00,2023-09-11 07:48:00,2023-09-20 15:28:48,9.32,Faisalabad,Islamabad,31.445909,73.144528,33.682556,73.045578,323.1,76530.0,2604.0,True,False,Completed,
TR010570,FL001,VH00031,DR0024,CU00029,Wedding,2026-06-18 14:54:00,2026-06-18 16:36:00,2026-06-21 00:31:12,2.33,Lahore,Lahore,31.522161,74.356367,31.522522,74.341639,18.5,81010.0,1598.0,True,False,Completed,
TR010571,FL003,VH00118,DR0048,CU00113,City Ride,2023-05-05 17:48:00,2023-05-05 18:54:00,2023-05-06 09:03:36,0.59,Rawalpindi,Islamabad,33.55944,73.008109,33.686936,73.048079,15.5,27193.0,1404.0,True,False,Completed,
TR010572,FL001,VH00102,DR0032,CU00614,City Ride,2026-06-21 09:57:00,2026-06-21 11:29:00,2026-06-22 02:21:48,0.62,Peshawar,Peshawar,34.018034,71.505131,33.998918,71.536186,43.8,10945.0,2132.0,True,False,Completed,
TR010573,FL002,VH00039,,CU01731,Wedding,2025-10-06 19:17:00,2025-10-06 20:36:00,2025-10-08 08:21:36,1.49,Karachi,Karachi,24.861251,67.003366,24.854046,67.005909,33.6,56646.0,0.0,False,True,Completed,
TR010574,FL003,VH00075,DR0013,CU01096,Corporate,2025-11-16 01:24:00,2025-11-16 03:43:00,2025-11-22 18:07:00,6.6,Faisalabad,Faisalabad,31.430085,73.125826,31.450827,73.139104,16.2,46485.0,736.0,True,False,Completed,
TR010575,FL003,VH00013,DR0036,CU00477,City Ride,2026-03-17 14:46:00,2026-03-17 16:35:00,2026-03-18 01:27:48,0.37,Karachi,Karachi,24.879196,66.992339,24.867443,67.012424,66.8,15226.0,1492.0,True,False,Completed,
TR010576,FL003,VH00054,DR0019,CU01615,Tourism / Northern Areas,2024-03-26 16:28:00,2024-03-26 18:03:00,2024-04-01 06:31:48,5.52,Lahore,Lahore,31.51758,74.360355,31.492763,74.355194,73.8,861445.0,2074.0,True,False,Completed,
TR010577,FL001,VH00076,DR0056,CU01338,City Ride,2023-03-06 17:20:00,2023-03-06 20:13:00,2023-03-07 18:32:12,0.93,Rawalpindi,Rawalpindi,33.56823,73.03184,33.571902,73.022388,77.5,14001.0,2004.0,True,False,Completed,
TR010578,FL001,VH00117,DR0023,CU00259,Corporate,2024-04-18 01:38:00,2024-04-18 02:39:00,2024-04-23 17:46:12,5.63,Peshawar,Peshawar,34.008904,71.522061,34.034312,71.54998,74.3,65327.0,985.0,True,False,Completed,
TR010579,FL001,VH00003,,CU00835,City Ride,2022-05-10 13:32:00,2022-05-10 14:04:00,2022-05-11 09:59:12,0.83,Karachi,Karachi,24.867803,66.997078,24.844121,67.007757,26.0,13486.0,0.0,False,True,Completed,
TR010580,FL001,VH00016,DR0041,CU00688,Airport Transfer,2025-08-02 06:53:00,2025-08-02 10:43:00,2025-08-02 19:50:12,0.38,Islamabad,Lahore,33.676604,73.059916,31.525759,74.34103,368.2,8886.0,2317.0,True,False,Completed,
TR010581,FL002,VH00015,DR0004,CU00701,Wedding,2025-07-06 19:23:00,2025-07-06 21:47:00,2025-07-08 19:37:24,1.91,Peshawar,Peshawar,34.023817,71.509536,34.009097,71.51882,69.2,28404.0,1225.0,True,False,Completed,
TR010582,FL001,VH00003,DR0039,CU00016,Intercity,2024-11-22 15:11:00,2024-11-22 16:29:00,2024-11-24 11:26:36,1.79,Islamabad,Multan,33.675075,73.045273,30.184066,71.52504,543.0,42718.0,1334.0,True,False,Completed,
TR010583,FL001,VH00081,DR0017,CU00713,Intercity,2024-10-22 13:20:00,2024-10-22 14:23:00,2024-10-25 14:08:36,2.99,Islamabad,Karachi,33.685606,73.062474,24.864771,67.002054,0.0,41231.0,1559.0,True,False,Cancelled,
TR010584,FL001,VH00032,,CU00119,City Ride,2024-07-02 08:10:00,2024-07-02 09:42:00,2024-07-03 02:58:48,0.72,Peshawar,Rawalpindi,34.018978,71.526152,33.562091,73.02784,190.7,35799.0,0.0,False,True,Completed,
TR010585,FL004,VH00113,DR0025,CU01144,Airport Transfer,2022-11-17 23:51:00,2022-11-18 01:09:00,2022-11-18 04:59:24,0.16,Rawalpindi,Islamabad,33.573503,73.014825,33.684274,73.031252,14.9,3831.0,1410.0,True,False,In Progress,
TR010586,FL001,VH00049,,CU00562,Corporate,2025-12-16 10:50:00,2025-12-16 13:50:00,2025-12-20 04:28:24,3.61,Faisalabad,Karachi,31.450694,73.127156,24.86607,67.001647,1231.7,86403.0,0.0,False,True,Completed,
TR010587,FL001,VH00112,DR0007,CU00669,City Ride,2023-12-17 14:26:00,2023-12-17 17:43:00,2023-12-18 01:52:36,0.34,Abbottabad,Karachi,34.162157,73.21208,24.862363,67.002622,1552.2,33474.0,2871.0,True,False,Completed,
TR010588,FL001,VH00007,DR0022,CU01808,City Ride,2022-08-18 05:03:00,2022-08-18 08:40:00,2022-08-19 00:30:24,0.66,Karachi,Lahore,24.87112,66.99817,31.546134,74.359397,1266.8,22553.0,2872.0,True,False,Completed,
TR010589,FL001,VH00023,DR0029,CU00648,City Ride,2022-01-04 13:40:00,2022-01-04 15:35:00,2022-01-05 08:37:24,0.71,Multan,Multan,30.156227,71.534763,30.162696,71.521387,33.4,26881.0,900.0,True,False,Completed,
TR010590,FL003,VH00105,DR0015,CU01971,Corporate,2022-09-08 05:25:00,2022-09-08 08:07:00,2022-09-13 03:47:48,4.82,Lahore,Lahore,31.512918,74.355988,31.524729,74.358274,10.6,36449.0,1064.0,True,False,Completed,
TR010591,FL001,VH00051,DR0021,CU00804,Monthly Contract,2024-01-05 18:45:00,2024-01-05 20:13:00,2024-02-03 21:53:48,29.07,Lahore,Lahore,31.520097,74.36319,31.528694,74.350753,16.1,628152.0,1785.0,True,False,Completed,
TR010592,FL003,VH00048,DR0060,CU01812,City Ride,2023-08-23 12:29:00,2023-08-23 15:46:00,2023-08-24 08:48:24,0.71,Karachi,Karachi,24.861119,67.017721,24.859256,66.991954,47.5,14200.0,881.0,True,False,Completed,
TR010593,FL004,VH00092,,CU00559,Intercity,2022-06-08 20:05:00,2022-06-08 21:10:00,2022-06-10 07:43:36,1.44,Lahore,Abbottabad,31.538143,74.351487,34.170877,73.208974,404.3,18581.0,0.0,False,True,Completed,
TR010594,FL001,VH00112,DR0027,CU01729,Monthly Contract,2023-06-04 08:33:00,2023-06-04 12:17:00,2023-07-08 09:09:48,33.87,Lahore,Lahore,31.522031,74.357636,31.527821,74.369209,14.7,150087.0,1463.0,True,False,Completed,
TR010595,FL002,VH00015,DR0005,CU00891,Wedding,2024-02-04 08:15:00,2024-02-04 09:32:00,2024-02-05 21:17:36,1.49,Islamabad,Karachi,33.691886,73.055907,24.84473,67.022365,1351.1,58478.0,2235.0,True,False,Completed,
TR010596,FL002,VH00042,,CU00901,Tourism / Northern Areas,2025-12-12 11:36:00,2025-12-12 15:12:00,2025-12-16 08:28:48,3.72,Murree,Islamabad,33.893208,73.384288,33.678465,73.055997,73.0,94425.0,0.0,False,True,Completed,
TR010597,FL001,VH00084,DR0044,CU00235,Monthly Contract,2025-02-09 19:09:00,2025-02-09 21:45:00,2025-03-11 08:47:24,29.46,Multan,Islamabad,30.130999,71.509366,33.691638,73.036539,543.0,284214.0,862.0,True,False,Completed,
TR010598,FL002,VH00085,,CU01429,City Ride,2022-11-23 08:54:00,2022-11-23 12:23:00,2022-11-23 22:56:36,0.44,Rawalpindi,Rawalpindi,33.584861,73.003996,33.557961,73.02094,70.4,3513.0,0.0,False,True,Completed,
TR010599,FL004,VH00113,DR0031,CU01671,Intercity,2023-01-20 15:30:00,2023-01-20 16:22:00,2023-01-23 06:31:36,2.59,Islamabad,Abbottabad,33.682097,73.042791,34.143022,73.221599,124.3,57567.0,934.0,True,False,In Progress,
TR010600,FL001,VH00031,DR0031,CU01398,Intercity,2023-07-19 08:58:00,2023-07-19 11:47:00,2023-07-21 05:18:12,1.73,Karachi,Lahore,24.854818,67.012029,31.51522,74.359554,1199.4,131289.0,1587.0,True,False,Completed,
TR010601,FL004,VH00061,DR0007,CU00473,City Ride,2023-02-10 02:57:00,2023-02-10 05:41:00,2023-02-11 02:19:24,0.86,Multan,Multan,30.148032,71.527725,30.166409,71.535311,0.0,1241.0,999.0,True,False,Cancelled,No Show
TR010602,FL001,VH00011,DR0015,CU01518,Airport Transfer,2023-09-11 09:55:00,2023-09-11 11:14:00,2023-09-11 17:14:00,0.25,Lahore,Islamabad,31.514048,74.356022,33.68728,73.05325,373.5,6632.0,842.0,True,False,Completed,
TR010603,FL001,VH00025,DR0022,CU00558,Airport Transfer,2025-01-28 21:42:00,2025-01-28 23:13:00,2025-01-29 10:15:24,0.46,Rawalpindi,Islamabad,33.583108,73.023137,33.665938,73.04566,15.2,8197.0,2022.0,True,False,In Progress,
TR010604,FL003,VH00026,,CU00358,Event,2025-04-12 01:09:00,2025-04-12 05:05:00,2025-04-13 16:07:24,1.46,Karachi,Karachi,24.855884,67.008645,24.876768,66.998011,74.3,6955.0,0.0,False,True,Completed,
TR010605,FL002,VH00110,DR0056,CU01996,Airport Transfer,2025-12-07 19:49:00,2025-12-07 21:17:00,2025-12-08 05:26:36,0.34,Faisalabad,Lahore,31.453144,73.142728,31.513964,74.345819,126.7,15584.0,1849.0,True,False,Completed,
TR010606,FL004,VH00101,,CU01348,City Ride,2024-05-25 08:38:00,2024-05-25 10:38:00,2024-05-25 23:21:12,0.53,Lahore,Lahore,31.532188,74.356931,31.518422,74.345866,39.2,4434.0,0.0,False,True,No Show,
TR010607,FL004,VH00096,,CU01610,Intercity,2024-11-14 10:37:00,2024-11-14 12:16:00,2024-11-15 17:47:12,1.23,Karachi,Quetta,24.858367,67.003416,30.199756,66.979493,768.9,15098.0,0.0,False,True,Completed,
TR010608,FL002,VH00022,DR0046,CU00168,City Ride,2024-09-24 21:11:00,2024-09-25 00:39:00,2024-09-25 18:10:12,0.73,Gujranwala,Gujranwala,32.177822,74.194947,32.177228,74.194289,65.1,5317.0,1238.0,True,False,Completed,
TR010609,FL001,VH00091,DR0023,CU00313,Wedding,2024-10-06 16:25:00,2024-10-06 19:05:00,2024-10-09 15:14:36,2.84,Multan,Multan,30.159,71.511128,30.153334,71.527978,25.6,20449.0,1121.0,True,False,Completed,
TR010610,FL002,VH00039,DR0027,CU01863,City Ride,2024-02-21 08:20:00,2024-02-21 10:45:00,2024-02-22 05:57:00,0.8,Lahore,Multan,31.532559,74.36147,30.149909,71.514877,325.1,51908.0,2936.0,True,False,Completed,
TR010611,FL001,VH00023,DR0016,CU00691,Intercity,2022-12-15 17:22:00,2022-12-15 20:21:00,2022-12-16 23:13:48,1.12,Islamabad,Quetta,33.67217,73.044367,30.177864,66.981535,900.7,101765.0,625.0,True,False,Completed,
TR010612,FL002,VH00074,DR0016,CU00508,City Ride,2026-06-14 21:10:00,2026-06-14 23:57:00,2026-06-15 07:23:24,0.31,Islamabad,Islamabad,33.671164,73.051204,33.681211,73.072432,25.4,12886.0,2032.0,True,False,No Show,
