fuel_id,trip_id,vehicle_id,fleet_id,driver_id,fill_date,fuel_type,litres_filled,price_per_litre_pkr,fuel_cost_pkr,km_driven,fuel_efficiency_kmpl,odometer_at_fill,fill_station,paid_by
FU0006375,TR007918,VH00017,FL001,DR0052,2022-10-02,Petrol,6.52,224.8,1465.7,69.1,10.6,114938,Total Parco DHA,Petty Cash
FU0006376,TR007919,VH00108,FL001,DR0039,2024-11-09,Petrol,17.52,268.42,4702.72,126.2,7.2,156865,Attock Petroleum Rawalpindi,Driver Cash
FU0006377,TR007920,VH00114,FL003,,2025-09-27,Diesel,37.26,253.0,9426.78,306.0,8.21,99343,Shell G-11,Petty Cash
FU0006378,TR007922,VH00112,FL001,DR0029,2024-02-28,Petrol,5.36,279.75,1499.46,66.2,12.35,105584,Attock Petroleum Rawalpindi,Fleet Card
FU0006379,TR007923,VH00019,FL001,DR0051,2024-06-25,Petrol,25.4,279.75,7105.65,395.6,15.57,64845,Shell G-11,Petty Cash
FU0006380,TR007924,VH00058,FL003,DR0011,2025-09-08,Petrol,1.42,249.5,354.29,20.1,14.15,141187,HASCOL Lahore,Fleet Card
FU0006381,TR007925,VH00102,FL001,,2026-02-03,Petrol,37.98,243.8,9259.52,323.1,8.51,57981,Attock Petroleum Rawalpindi,Fleet Card
FU0006382,TR007926,VH00079,FL002,,2022-12-22,Petrol,3.51,224.8,789.05,34.6,9.86,101829,Attock Petroleum Rawalpindi,Driver Cash
FU0006383,TR007928,VH00067,FL001,DR0020,2023-02-04,Petrol,6.83,249.8,1706.13,58.9,8.62,26519,Shell G-11,Fleet Card
FU0006384,TR007929,VH00088,FL003,DR0015,2024-10-10,Petrol,1.79,268.42,480.47,19.3,10.78,81266,Shell Gulshan,Driver Cash
FU0006385,TR007930,VH00091,FL001,,2024-12-19,Petrol,0.85,268.42,228.16,10.8,12.71,174071,Shell Gulshan,Fleet Card
FU0006386,TR007931,VH00025,FL001,DR0038,2023-07-22,Diesel,102.61,283.0,29038.63,960.3,9.36,29476,PSO Karachi,Driver Cash
FU0006387,TR007932,VH00077,FL001,DR0044,2022-02-15,Diesel,3.96,127.3,504.11,38.6,9.75,113609,Shell G-11,Fleet Card
FU0006388,TR007934,VH00025,FL001,,2023-10-20,Diesel,139.4,283.0,39450.2,1552.0,11.13,28725,Total Parco DHA,Fleet Card
FU0006389,TR007935,VH00058,FL003,DR0034,2023-04-19,Petrol,6.04,249.8,1508.79,76.5,12.67,143129,PSO Islamabad,Driver Cash
FU0006390,TR007936,VH00059,FL002,DR0019,2022-11-01,Diesel,8.76,235.3,2061.23,61.8,7.05,115280,PSO Islamabad,Fleet Card
FU0006391,TR007938,VH00087,FL001,DR0032,2022-02-22,Diesel,2.52,127.3,320.8,20.1,7.98,45797,Attock Petroleum Rawalpindi,Fleet Card
FU0006392,TR007940,VH00114,FL003,DR0005,2024-04-10,Diesel,131.2,284.0,37260.8,960.3,7.32,102861,Shell Gulshan,Fleet Card
FU0006393,TR007941,VH00064,FL001,DR0052,2025-09-18,Petrol,3.69,249.5,920.65,52.2,14.15,88094,Shell Gulshan,Fleet Card
FU0006394,TR007942,VH00009,FL002,DR0039,2025-01-05,Diesel,9.16,259.9,2380.68,76.9,8.4,75517,Attock Petroleum Rawalpindi,Fleet Card
FU0006395,TR007945,VH00093,FL002,,2024-08-14,Petrol,132.45,268.42,35552.23,1468.7,11.09,57627,PSO Islamabad,Petty Cash
FU0006396,TR007946,VH00115,FL001,DR0027,2025-08-12,Petrol,8.48,249.5,2115.76,72.5,8.55,175850,Attock Petroleum Rawalpindi,Petty Cash
FU0006397,TR007947,VH00072,FL003,DR0015,2024-01-01,Petrol,1.68,279.75,469.98,15.1,8.99,133306,PSO Islamabad,Fleet Card
FU0006398,TR007948,VH00111,FL003,DR0052,2022-08-14,Diesel,33.87,174.15,5898.46,319.7,9.44,138467,Shell Gulshan,Driver Cash
FU0006399,TR007950,VH00065,FL001,DR0055,2025-12-21,Petrol,3.13,249.5,780.93,24.0,7.67,33298,Shell G-11,Petty Cash
FU0006400,TR007951,VH00061,FL004,DR0019,2023-06-05,Petrol,106.93,249.8,26711.11,1220.6,11.41,175165,Total Parco F-8,Petty Cash
FU0006401,TR007953,VH00032,FL001,DR0021,2025-03-02,Petrol,41.14,255.63,10516.62,377.1,9.17,143197,PSO Karachi,Driver Cash
FU0006402,TR007954,VH00023,FL001,,2025-07-01,Diesel,61.94,253.0,15670.82,372.5,6.01,43579,Total Parco DHA,Fleet Card
FU0006403,TR007955,VH00019,FL001,DR0024,2023-06-26,Petrol,28.61,249.8,7146.78,498.6,17.43,63520,PSO Karachi,Petty Cash
FU0006404,TR007958,VH00114,FL003,,2023-06-06,Diesel,11.43,263.0,3006.09,74.7,6.54,101593,PSO Karachi,Petty Cash
FU0006405,TR007959,VH00052,FL001,DR0055,2025-07-18,Diesel,7.51,253.0,1900.03,62.1,8.27,103526,HASCOL Lahore,Fleet Card
FU0006406,TR007960,VH00001,FL002,DR0056,2026-02-27,Petrol,2.92,243.8,711.9,44.9,15.38,124028,Total Parco DHA,Driver Cash
FU0006407,TR007961,VH00059,FL002,,2026-01-11,Diesel,60.87,247.0,15034.89,337.8,5.55,115594,Attock Petroleum Rawalpindi,Petty Cash
FU0006408,TR007963,VH00117,FL001,DR0010,2026-02-14,Petrol,10.55,243.8,2572.09,116.0,11.0,81686,Total Parco DHA,Petty Cash
FU0006409,TR007964,VH00097,FL002,DR0055,2022-06-11,Petrol,190.17,179.86,34203.98,1353.8,7.12,114855,Attock Petroleum Rawalpindi,Driver Cash
FU0006410,TR007965,VH00028,FL003,DR0055,2024-08-01,Diesel,7.9,271.34,2143.59,65.7,8.32,62079,Shell G-11,Petty Cash
FU0006411,TR007966,VH00096,FL004,,2024-08-20,Petrol,1.52,268.42,408.0,28.3,18.62,112306,Total Parco DHA,Driver Cash
FU0006412,TR007967,VH00082,FL001,DR0036,2023-02-13,Petrol,35.24,249.8,8802.95,342.1,9.71,89064,PSO Karachi,Petty Cash
FU0006413,TR007968,VH00002,FL002,DR0056,2026-06-21,Diesel,3.05,247.0,753.35,20.5,6.72,90011,PSO Karachi,Petty Cash
FU0006414,TR007969,VH00014,FL004,DR0042,2025-11-06,Diesel,173.82,253.0,43976.46,1552.2,8.93,47470,Shell G-11,Petty Cash
FU0006415,TR007970,VH00036,FL001,DR0025,2024-06-17,Petrol,20.45,279.75,5720.89,364.6,17.83,17957,Shell G-11,Driver Cash
FU0006416,TR007971,VH00086,FL004,DR0016,2025-08-27,Petrol,94.92,249.5,23682.54,1231.7,12.98,43868,Total Parco F-8,Fleet Card
FU0006417,TR007973,VH00042,FL002,DR0040,2026-03-22,Petrol,3.3,243.8,804.54,23.5,7.12,166762,PSO Islamabad,Petty Cash
FU0006418,TR007974,VH00058,FL003,DR0002,2024-05-23,Petrol,3.05,279.75,853.24,36.0,11.8,143546,Total Parco F-8,Petty Cash
FU0006419,TR007975,VH00072,FL003,,2024-05-10,Petrol,6.78,279.75,1896.71,71.9,10.6,136970,Total Parco DHA,Driver Cash
FU0006420,TR007977,VH00103,FL004,DR0011,2023-11-17,Petrol,256.23,290.45,74422.0,1552.2,6.06,91210,Total Parco F-8,Driver Cash
FU0006421,TR007979,VH00025,FL001,DR0054,2023-07-03,Diesel,3.81,283.0,1078.23,42.8,11.23,27299,Total Parco DHA,Fleet Card
FU0006422,TR007980,VH00005,FL003,DR0013,2024-02-16,Diesel,1.42,284.0,403.28,12.8,9.01,52128,PSO Karachi,Fleet Card
FU0006423,TR007981,VH00118,FL003,DR0046,2024-01-24,Petrol,8.87,279.75,2481.38,64.9,7.32,170400,Total Parco F-8,Driver Cash
FU0006424,TR007982,VH00019,FL001,DR0055,2022-08-19,Petrol,2.54,179.86,456.84,46.8,18.43,64990,Shell Gulshan,Petty Cash
FU0006425,TR007983,VH00061,FL004,DR0011,2022-09-01,Petrol,1.91,179.86,343.53,23.6,12.36,174526,HASCOL Lahore,Driver Cash
FU0006426,TR007985,VH00042,FL002,DR0033,2024-05-14,Petrol,201.15,279.75,56271.71,1552.2,7.72,165162,PSO Karachi,Fleet Card
FU0006427,TR007986,VH00099,FL001,DR0049,2024-03-04,Petrol,5.99,279.75,1675.7,73.5,12.27,21204,Total Parco DHA,Fleet Card
FU0006428,TR007987,VH00034,FL001,DR0032,2026-02-15,Petrol,0.6,243.8,146.28,11.3,18.83,40981,Total Parco DHA,Petty Cash
FU0006429,TR007988,VH00041,FL001,,2023-09-22,Petrol,162.5,290.45,47198.12,1468.7,9.04,98984,Shell G-11,Petty Cash
FU0006430,TR007989,VH00071,FL002,DR0026,2024-12-25,Petrol,38.76,268.42,10403.96,498.6,12.86,150752,Shell G-11,Driver Cash
FU0006431,TR007990,VH00025,FL001,DR0012,2024-10-20,Diesel,5.0,271.34,1356.7,51.8,10.36,28097,Total Parco DHA,Fleet Card
FU0006432,TR007991,VH00029,FL004,,2025-08-15,Petrol,38.53,249.5,9613.24,379.8,9.86,111112,Total Parco F-8,Driver Cash
FU0006433,TR007992,VH00072,FL003,DR0036,2024-07-22,Petrol,3.29,268.42,883.1,33.4,10.15,134299,PSO Islamabad,Fleet Card
FU0006434,TR007996,VH00032,FL001,DR0052,2023-08-05,Petrol,4.15,290.45,1205.37,30.0,7.23,142611,PSO Islamabad,Driver Cash
FU0006435,TR007997,VH00115,FL001,DR0042,2024-12-04,Petrol,8.55,268.42,2294.99,69.1,8.08,179083,Shell G-11,Petty Cash
FU0006436,TR007999,VH00111,FL003,DR0022,2025-02-17,Diesel,60.05,259.9,15606.99,543.0,9.04,135186,Total Parco F-8,Petty Cash
FU0006437,TR008001,VH00050,FL002,DR0028,2024-02-10,Petrol,38.03,279.75,10638.89,370.9,9.75,177283,Shell G-11,Driver Cash
FU0006438,TR008003,VH00083,FL003,DR0013,2026-04-25,Petrol,7.0,243.8,1706.6,67.0,9.57,150792,Shell G-11,Fleet Card
FU0006439,TR008004,VH00008,FL004,DR0002,2025-11-27,Petrol,7.12,249.5,1776.44,43.0,6.04,119429,Total Parco DHA,Driver Cash
FU0006440,TR008005,VH00007,FL001,DR0017,2022-05-27,Petrol,86.9,144.82,12584.86,960.3,11.05,121165,HASCOL Lahore,Fleet Card
FU0006441,TR008006,VH00010,FL002,DR0052,2024-06-25,Petrol,5.56,279.75,1555.41,76.8,13.81,86350,Attock Petroleum Rawalpindi,Driver Cash
FU0006442,TR008007,VH00009,FL002,DR0032,2026-02-05,Diesel,8.0,247.0,1976.0,73.8,9.22,73767,Shell Gulshan,Fleet Card
FU0006443,TR008009,VH00040,FL003,DR0033,2024-07-22,Petrol,2.31,268.42,620.05,45.4,19.65,95871,HASCOL Lahore,Driver Cash
FU0006444,TR008010,VH00035,FL002,DR0029,2026-04-02,Petrol,149.39,243.8,36421.28,1365.4,9.14,83576,Shell G-11,Driver Cash
FU0006445,TR008011,VH00080,FL002,DR0029,2026-01-22,Diesel,2.16,247.0,533.52,12.8,5.93,145129,Attock Petroleum Rawalpindi,Petty Cash
FU0006446,TR008012,VH00099,FL001,DR0022,2023-03-09,Petrol,1.19,249.8,297.26,15.6,13.11,23631,HASCOL Lahore,Fleet Card
FU0006447,TR008013,VH00032,FL001,DR0047,2024-08-03,Petrol,196.21,268.42,52666.69,1394.5,7.11,142511,PSO Karachi,Driver Cash
FU0006448,TR008016,VH00025,FL001,DR0026,2022-08-22,Diesel,45.2,174.15,7871.58,419.2,9.27,29989,Shell G-11,Petty Cash
FU0006449,TR008018,VH00078,FL002,DR0007,2022-11-21,Petrol,66.03,224.8,14843.54,498.6,7.55,88369,HASCOL Lahore,Driver Cash
FU0006450,TR008019,VH00036,FL001,,2024-04-08,Petrol,0.73,279.75,204.22,13.9,19.04,18554,Attock Petroleum Rawalpindi,Driver Cash
FU0006451,TR008020,VH00057,FL003,DR0043,2025-04-04,Petrol,1.66,255.63,424.35,15.6,9.4,99500,Total Parco F-8,Driver Cash
FU0006452,TR008021,VH00029,FL004,DR0002,2023-06-17,Petrol,1.17,249.8,292.27,13.1,11.2,111912,Total Parco DHA,Petty Cash
FU0006453,TR008022,VH00067,FL001,,2022-10-22,Petrol,1.28,224.8,287.74,11.2,8.75,25164,PSO Karachi,Fleet Card
FU0006454,TR008023,VH00043,FL001,DR0040,2025-06-20,Petrol,6.5,255.63,1661.6,69.6,10.71,161041,PSO Karachi,Petty Cash
FU0006455,TR008024,VH00041,FL001,,2024-11-15,Petrol,3.17,268.42,850.89,28.2,8.9,96522,PSO Karachi,Petty Cash
FU0006456,TR008025,VH00004,FL002,DR0038,2022-08-02,Petrol,8.49,179.86,1527.01,59.3,6.98,179138,PSO Karachi,Fleet Card
FU0006457,TR008026,VH00071,FL002,DR0010,2025-11-25,Petrol,117.73,249.5,29373.64,1468.7,12.48,154360,HASCOL Lahore,Petty Cash
FU0006458,TR008029,VH00004,FL002,,2025-09-09,Petrol,5.13,249.5,1279.93,45.6,8.89,175900,Attock Petroleum Rawalpindi,Fleet Card
FU0006459,TR008030,VH00107,FL001,,2026-06-21,Diesel,32.77,247.0,8094.19,257.2,7.85,137975,PSO Karachi,Driver Cash
FU0006460,TR008031,VH00020,FL003,DR0025,2025-10-03,Petrol,1.0,249.5,249.5,12.9,12.9,24034,PSO Islamabad,Petty Cash
FU0006461,TR008032,VH00092,FL004,DR0020,2026-03-10,Petrol,9.36,243.8,2281.97,124.9,13.34,178035,PSO Islamabad,Driver Cash
FU0006462,TR008033,VH00116,FL004,DR0007,2022-07-02,Petrol,7.3,179.86,1312.98,55.5,7.6,38076,Shell G-11,Driver Cash
FU0006463,TR008034,VH00060,FL003,DR0037,2026-01-04,Diesel,4.4,247.0,1086.8,37.8,8.59,40498,Attock Petroleum Rawalpindi,Petty Cash
FU0006464,TR008035,VH00077,FL001,,2023-04-01,Diesel,6.97,263.0,1833.11,70.7,10.14,112731,Shell G-11,Fleet Card
FU0006465,TR008036,VH00012,FL001,DR0015,2023-12-18,Petrol,32.08,290.45,9317.64,404.3,12.6,55183,Attock Petroleum Rawalpindi,Petty Cash
FU0006466,TR008040,VH00088,FL003,DR0010,2026-01-01,Petrol,2.11,243.8,514.42,25.1,11.9,81684,PSO Islamabad,Petty Cash
FU0006467,TR008042,VH00106,FL001,,2022-09-26,Petrol,31.84,179.86,5726.74,337.8,10.61,42895,HASCOL Lahore,Petty Cash
FU0006468,TR008043,VH00071,FL002,DR0017,2025-02-27,Petrol,118.6,255.63,30317.72,1454.8,12.27,152277,PSO Islamabad,Fleet Card
FU0006469,TR008044,VH00027,FL002,DR0034,2026-01-04,Diesel,1.81,247.0,447.07,17.1,9.45,26406,PSO Karachi,Driver Cash
FU0006470,TR008046,VH00072,FL003,DR0021,2024-07-03,Petrol,1.8,268.42,483.16,18.4,10.22,132464,HASCOL Lahore,Driver Cash
FU0006471,TR008047,VH00059,FL002,DR0010,2024-09-28,Diesel,9.93,271.34,2694.41,63.3,6.37,115495,Total Parco F-8,Driver Cash
FU0006472,TR008048,VH00034,FL001,DR0018,2024-04-27,Petrol,3.86,279.75,1079.84,61.7,15.98,41868,HASCOL Lahore,Petty Cash
FU0006473,TR008049,VH00051,FL001,DR0002,2022-01-14,Petrol,9.99,144.82,1446.75,76.8,7.69,97622,PSO Islamabad,Petty Cash
FU0006474,TR008050,VH00099,FL001,DR0023,2023-06-06,Petrol,29.98,249.8,7489.0,361.6,12.06,23876,PSO Karachi,Driver Cash
FU0006475,TR008051,VH00054,FL003,DR0057,2025-02-16,Petrol,212.66,255.63,54362.28,1438.9,6.77,53793,Total Parco F-8,Driver Cash
FU0006476,TR008052,VH00019,FL001,DR0023,2026-02-09,Petrol,1.05,243.8,255.99,17.1,16.29,64510,Total Parco F-8,Driver Cash
FU0006477,TR008053,VH00010,FL002,DR0007,2026-04-28,Petrol,131.66,243.8,32098.71,1552.0,11.79,85753,PSO Karachi,Fleet Card
FU0006478,TR008054,VH00063,FL003,DR0004,2025-11-18,Diesel,41.22,253.0,10428.66,364.6,8.85,69539,Total Parco DHA,Petty Cash
FU0006479,TR008056,VH00043,FL001,DR0052,2022-03-17,Petrol,8.01,144.82,1160.01,79.5,9.93,161285,HASCOL Lahore,Fleet Card
FU0006480,TR008057,VH00041,FL001,DR0029,2025-02-11,Petrol,2.45,255.63,626.29,27.4,11.18,98265,HASCOL Lahore,Driver Cash
FU0006481,TR008058,VH00077,FL001,DR0043,2025-09-22,Diesel,151.13,253.0,38235.89,1461.0,9.67,111646,Total Parco F-8,Fleet Card
FU0006482,TR008059,VH00089,FL001,DR0027,2023-11-29,Diesel,145.53,283.0,41184.99,1396.3,9.59,177325,Attock Petroleum Rawalpindi,Fleet Card
FU0006483,TR008061,VH00077,FL001,DR0034,2025-06-28,Diesel,131.15,259.9,34085.89,1364.9,10.41,113517,Total Parco F-8,Driver Cash
FU0006484,TR008062,VH00021,FL003,DR0054,2026-02-16,Diesel,1.69,247.0,417.43,18.9,11.18,171731,Total Parco F-8,Driver Cash
FU0006485,TR008063,VH00041,FL001,,2025-11-17,Petrol,2.65,249.5,661.17,31.1,11.74,97244,HASCOL Lahore,Fleet Card
FU0006486,TR008064,VH00107,FL001,DR0005,2022-10-12,Diesel,143.24,235.3,33704.37,960.3,6.7,138037,PSO Karachi,Driver Cash
FU0006487,TR008065,VH00016,FL001,DR0060,2024-01-19,Petrol,24.88,279.75,6960.18,337.8,13.58,45787,PSO Karachi,Fleet Card
FU0006488,TR008067,VH00068,FL002,DR0047,2022-12-18,Petrol,31.16,224.8,7004.77,330.7,10.61,109415,PSO Karachi,Petty Cash
FU0006489,TR008068,VH00026,FL003,DR0022,2025-03-09,Petrol,5.2,255.63,1329.28,75.3,14.48,165624,Shell Gulshan,Fleet Card
FU0006490,TR008069,VH00110,FL002,,2026-02-13,Petrol,8.79,243.8,2143.0,76.2,8.67,149716,Total Parco DHA,Fleet Card
FU0006491,TR008070,VH00072,FL003,DR0042,2024-06-09,Petrol,1.48,279.75,414.03,15.4,10.41,136642,Shell Gulshan,Petty Cash
FU0006492,TR008071,VH00097,FL002,,2026-03-20,Petrol,47.35,243.8,11543.93,374.6,7.91,116166,PSO Islamabad,Driver Cash
FU0006493,TR008072,VH00067,FL001,DR0012,2022-10-06,Petrol,8.72,224.8,1960.26,72.6,8.33,28530,Attock Petroleum Rawalpindi,Fleet Card
FU0006494,TR008073,VH00001,FL002,DR0059,2024-05-22,Petrol,1.54,279.75,430.81,25.6,16.62,121442,PSO Islamabad,Fleet Card
FU0006495,TR008074,VH00090,FL003,DR0049,2026-03-05,Petrol,4.64,243.8,1131.23,57.5,12.39,49681,Shell Gulshan,Fleet Card
FU0006496,TR008075,VH00029,FL004,DR0035,2025-04-17,Petrol,32.79,255.63,8382.11,337.8,10.3,112518,Total Parco F-8,Petty Cash
FU0006497,TR008076,VH00044,FL002,DR0060,2023-01-06,Petrol,211.68,224.8,47585.66,1440.2,6.8,146078,Shell Gulshan,Driver Cash
FU0006498,TR008078,VH00074,FL002,DR0019,2022-09-26,Diesel,15.63,174.15,2721.96,116.7,7.47,150515,Attock Petroleum Rawalpindi,Driver Cash
FU0006499,TR008080,VH00025,FL001,DR0003,2025-05-25,Diesel,34.89,259.9,9067.91,386.7,11.08,27680,HASCOL Lahore,Driver Cash
FU0006500,TR008081,VH00057,FL003,DR0034,2022-07-06,Petrol,41.02,179.86,7377.86,390.5,9.52,101699,PSO Karachi,Fleet Card
FU0006501,TR008083,VH00117,FL001,DR0002,2023-09-17,Petrol,5.91,290.45,1716.56,56.9,9.63,79674,Shell Gulshan,Fleet Card
FU0006502,TR008084,VH00064,FL001,DR0033,2026-06-06,Petrol,18.73,243.8,4566.37,257.2,13.73,86039,Attock Petroleum Rawalpindi,Fleet Card
FU0006503,TR008085,VH00111,FL003,DR0034,2024-07-08,Diesel,140.96,271.34,38248.09,1440.2,10.22,138024,Shell Gulshan,Driver Cash
FU0006504,TR008087,VH00033,FL001,DR0017,2026-01-23,Diesel,9.5,247.0,2346.5,77.8,8.19,101493,Shell G-11,Driver Cash
FU0006505,TR008088,VH00063,FL003,DR0042,2023-05-06,Diesel,148.27,263.0,38995.01,1468.7,9.91,74005,Shell Gulshan,Petty Cash
FU0006506,TR008090,VH00106,FL001,,2025-05-06,Petrol,5.14,255.63,1313.94,56.6,11.01,41398,PSO Islamabad,Petty Cash
FU0006507,TR008091,VH00074,FL002,,2025-11-02,Diesel,3.62,253.0,915.86,24.7,6.82,151258,Attock Petroleum Rawalpindi,Driver Cash
FU0006508,TR008092,VH00032,FL001,DR0052,2026-05-16,Petrol,8.42,243.8,2052.8,73.5,8.73,142216,PSO Islamabad,Petty Cash
FU0006509,TR008093,VH00050,FL002,DR0051,2022-05-03,Petrol,7.99,144.82,1157.11,59.4,7.43,176470,PSO Karachi,Fleet Card
FU0006510,TR008094,VH00092,FL004,DR0056,2024-01-27,Petrol,30.14,279.75,8431.67,372.7,12.37,176461,PSO Karachi,Fleet Card
FU0006511,TR008095,VH00020,FL003,DR0039,2023-06-16,Petrol,4.31,249.8,1076.64,55.2,12.81,21293,Total Parco F-8,Petty Cash
FU0006512,TR008096,VH00093,FL002,DR0028,2022-10-13,Petrol,2.95,224.8,663.16,31.6,10.71,59983,PSO Karachi,Petty Cash
FU0006513,TR008097,VH00042,FL002,DR0044,2025-11-15,Petrol,9.09,249.5,2267.95,68.3,7.51,168798,Total Parco F-8,Driver Cash
FU0006514,TR008098,VH00054,FL003,DR0031,2022-08-25,Petrol,300.52,179.86,54051.53,1440.2,4.79,53061,HASCOL Lahore,Driver Cash
FU0006515,TR008099,VH00111,FL003,,2022-12-10,Diesel,38.85,235.3,9141.41,363.4,9.35,137262,Total Parco F-8,Fleet Card
FU0006516,TR008100,VH00001,FL002,,2025-03-13,Petrol,6.53,255.63,1669.26,123.8,18.96,123090,Attock Petroleum Rawalpindi,Petty Cash
FU0006517,TR008101,VH00052,FL001,DR0003,2022-09-18,Diesel,1.62,174.15,282.12,14.4,8.89,105436,Total Parco F-8,Fleet Card
FU0006518,TR008102,VH00090,FL003,DR0029,2023-11-11,Petrol,5.09,290.45,1478.39,59.7,11.73,51325,PSO Islamabad,Fleet Card
FU0006519,TR008103,VH00094,FL002,DR0059,2026-01-24,Petrol,6.03,243.8,1470.11,68.5,11.36,78516,Total Parco F-8,Fleet Card
FU0006520,TR008104,VH00035,FL002,DR0027,2026-01-20,Petrol,58.54,243.8,14272.05,543.0,9.28,86955,Shell G-11,Driver Cash
FU0006521,TR008105,VH00062,FL001,DR0036,2025-07-23,Diesel,175.76,253.0,44467.28,1403.0,7.98,139241,Shell Gulshan,Fleet Card
FU0006522,TR008107,VH00071,FL002,,2023-08-13,Petrol,120.4,290.45,34970.18,1216.0,10.1,151661,HASCOL Lahore,Driver Cash
FU0006523,TR008108,VH00087,FL001,DR0057,2022-04-03,Diesel,1.78,127.3,226.59,15.4,8.65,48335,Shell G-11,Petty Cash
FU0006524,TR008109,VH00081,FL001,DR0058,2022-09-15,Diesel,2.04,174.15,355.27,14.4,7.06,14693,Shell Gulshan,Petty Cash
FU0006525,TR008114,VH00017,FL001,DR0046,2024-06-18,Petrol,89.65,279.75,25079.59,1173.0,13.08,114045,HASCOL Lahore,Fleet Card
FU0006526,TR008115,VH00108,FL001,DR0043,2022-10-05,Petrol,5.67,224.8,1274.62,41.8,7.37,155933,HASCOL Lahore,Driver Cash
FU0006527,TR008116,VH00046,FL001,,2025-04-12,Diesel,19.55,259.9,5081.05,165.6,8.47,89196,HASCOL Lahore,Fleet Card
FU0006528,TR008117,VH00034,FL001,DR0042,2025-11-15,Petrol,22.58,249.5,5633.71,392.4,17.38,45345,Shell G-11,Petty Cash
FU0006529,TR008118,VH00090,FL003,DR0013,2026-06-19,Petrol,1.17,243.8,285.25,13.0,11.11,49426,Total Parco F-8,Driver Cash
FU0006530,TR008119,VH00018,FL003,,2026-06-19,Petrol,41.21,243.8,10047.0,404.3,9.81,132652,Total Parco DHA,Driver Cash
FU0006531,TR008120,VH00103,FL004,DR0007,2023-07-27,Petrol,2.46,290.45,714.51,19.1,7.76,88412,PSO Karachi,Petty Cash
FU0006532,TR008121,VH00059,FL002,DR0007,2023-08-03,Diesel,9.63,283.0,2725.29,68.4,7.1,115019,HASCOL Lahore,Fleet Card
FU0006533,TR008122,VH00087,FL001,DR0002,2023-03-21,Diesel,41.59,263.0,10938.17,364.6,8.77,49738,HASCOL Lahore,Driver Cash
FU0006534,TR008123,VH00092,FL004,DR0051,2024-10-07,Petrol,3.16,268.42,848.21,43.2,13.67,177934,Attock Petroleum Rawalpindi,Driver Cash
FU0006535,TR008125,VH00066,FL002,DR0031,2025-09-17,Diesel,43.07,253.0,10896.71,376.1,8.73,139172,Attock Petroleum Rawalpindi,Petty Cash
FU0006536,TR008126,VH00037,FL004,DR0055,2023-05-12,Diesel,1.53,263.0,402.39,14.3,9.35,40558,PSO Karachi,Driver Cash
FU0006537,TR008127,VH00075,FL003,DR0057,2026-05-11,Petrol,5.24,243.8,1277.51,54.8,10.46,36329,PSO Karachi,Fleet Card
FU0006538,TR008130,VH00031,FL001,DR0017,2022-06-01,Petrol,8.31,179.86,1494.64,69.5,8.36,15576,HASCOL Lahore,Driver Cash
FU0006539,TR008131,VH00108,FL001,DR0004,2026-04-18,Petrol,173.51,243.8,42301.74,1450.9,8.36,159592,Total Parco F-8,Driver Cash
FU0006540,TR008132,VH00099,FL001,DR0044,2023-03-13,Petrol,5.28,249.8,1318.94,73.3,13.88,22017,Attock Petroleum Rawalpindi,Fleet Card
FU0006541,TR008133,VH00093,FL002,DR0037,2026-03-08,Petrol,4.46,243.8,1087.35,49.0,10.99,61026,Total Parco F-8,Fleet Card
FU0006542,TR008134,VH00112,FL001,,2024-12-18,Petrol,3.78,268.42,1014.63,46.8,12.38,102157,Shell Gulshan,Fleet Card
FU0006543,TR008135,VH00037,FL004,DR0026,2023-02-11,Diesel,8.2,263.0,2156.6,74.8,9.12,42026,Total Parco DHA,Driver Cash
FU0006544,TR008137,VH00024,FL001,DR0047,2024-02-10,Diesel,9.4,284.0,2669.6,78.6,8.36,91827,PSO Karachi,Petty Cash
FU0006545,TR008138,VH00011,FL001,DR0041,2022-06-21,Petrol,1.16,179.86,208.64,17.4,15.0,55929,Attock Petroleum Rawalpindi,Driver Cash
FU0006546,TR008139,VH00037,FL004,DR0058,2023-08-08,Diesel,2.58,283.0,730.14,23.7,9.19,43175,Total Parco F-8,Fleet Card
FU0006547,TR008141,VH00020,FL003,,2022-09-01,Petrol,43.5,179.86,7823.91,525.5,12.08,25032,Attock Petroleum Rawalpindi,Fleet Card
FU0006548,TR008142,VH00009,FL002,DR0017,2024-09-23,Diesel,6.61,271.34,1793.56,65.3,9.88,74435,PSO Karachi,Petty Cash
FU0006549,TR008144,VH00025,FL001,DR0008,2025-08-06,Diesel,58.01,253.0,14676.53,543.0,9.36,28367,PSO Islamabad,Fleet Card
FU0006550,TR008145,VH00027,FL002,DR0031,2022-10-23,Diesel,6.91,235.3,1625.92,58.6,8.48,27450,PSO Karachi,Driver Cash
FU0006551,TR008146,VH00050,FL002,DR0035,2022-01-02,Petrol,6.83,144.82,989.12,57.2,8.37,177697,HASCOL Lahore,Driver Cash
FU0006552,TR008147,VH00037,FL004,DR0041,2023-11-25,Diesel,105.01,283.0,29717.83,936.4,8.92,42804,Attock Petroleum Rawalpindi,Driver Cash
FU0006553,TR008148,VH00118,FL003,DR0028,2026-05-10,Petrol,196.95,243.8,48016.41,1552.0,7.88,172353,Total Parco F-8,Driver Cash
FU0006554,TR008149,VH00114,FL003,DR0054,2026-04-23,Diesel,4.93,247.0,1217.71,34.3,6.96,98676,HASCOL Lahore,Petty Cash
